node_id,x_um,y_um,z_um,jax_temperature_K,elmer_temperature_K,elmer_minus_jax_K
6354,-4.91274304390127359e+00,2.69123253445113697e+00,2.35999999999999988e+00,3.16847965138563950e+02,3.16847965138141149e+02,-4.22801349486690015e-10
6355,3.96182312274032444e+00,-2.25275131863197453e+00,2.35999999999999988e+00,3.17805155912978137e+02,3.17805155909927521e+02,-3.05061576000298373e-09
6356,9.24521832841843194e-01,5.76685325503770496e+00,2.35999999999999988e+00,3.16219133049636241e+02,3.16219133048151150e+02,-1.48509116115747020e-09
6357,-3.66832613384576556e+00,-4.17793933258896111e+00,2.35999999999999988e+00,3.16045502293636048e+02,3.16045502294916503e+02,1.28045485325856134e-09
6358,3.50161722345139781e+00,3.06681086347806753e+00,2.35999999999999988e+00,3.18178734902353881e+02,3.18178734896438414e+02,-5.91546722716884688e-09
6359,2.55453252273910669e+00,4.92104082775876872e+00,2.35999999999999988e+00,3.16872969210658198e+02,3.16872969213165106e+02,2.50690845859935507e-09
6360,-2.82825817181347050e+00,-3.69489114263324359e+00,2.35999999999999988e+00,3.17102483768571801e+02,3.17102483779822080e+02,1.12502789306745399e-08
6361,9.31861929352477136e-01,-5.79054517665240542e+00,2.35999999999999988e+00,3.13902311316316286e+02,3.13902311316215958e+02,-1.00328634289326146e-10
6362,-3.99053723600709764e+00,1.93542024958842007e+00,2.35999999999999988e+00,3.18239582873866993e+02,3.18239582863896885e+02,-9.97010829451028258e-09
6363,4.31197738372926054e+00,3.59062656084707887e+00,2.35999999999999988e+00,3.16830087304660879e+02,3.16830087305141433e+02,4.80554263049270958e-10
6364,-9.17385569603179074e-01,-5.77733230344249726e+00,2.35999999999999988e+00,3.13923476865195482e+02,3.13923476865362147e+02,1.66664904099889100e-10
6365,-4.43304817397321660e+00,-1.33164073331819477e+00,2.35999999999999988e+00,3.17957328415661266e+02,3.17957328403235863e+02,-1.24254029287840240e-08
6366,-4.00813173554944235e+00,2.34314896008535856e+00,2.35999999999999988e+00,3.18191350794755806e+02,3.18191350791495381e+02,-3.26042481901822612e-09
6367,4.15087645148965656e+00,-2.18895245494387902e+00,2.35999999999999988e+00,3.17774688236566192e+02,3.17774688235036649e+02,-1.52954271470662206e-09
6368,5.40029788791106657e+00,2.24170188911752089e+00,2.35999999999999988e+00,3.16313945663698121e+02,3.16313945665133758e+02,1.43563738674856722e-09
6369,-2.78676081463720526e-01,4.57838634454528037e+00,2.35999999999999988e+00,3.18142207658677819e+02,3.18142207661296993e+02,2.61917421084945090e-09
6370,-4.18669196260449805e+00,-3.65348523250570301e+00,2.35999999999999988e+00,3.16285988348141927e+02,3.16285988343305462e+02,-4.83646545035298914e-09
6371,-2.25884361977044135e+00,5.39506734498020180e+00,2.35999999999999988e+00,3.16155905069718358e+02,3.16155905067472247e+02,-2.24611085286596790e-09
6372,1.76854341506463109e+00,5.36627137248263431e+00,2.35999999999999988e+00,3.16628425057838285e+02,3.16628425056586252e+02,-1.25203314382815734e-09
6373,3.77362728980694717e+00,4.11681549733304042e+00,2.35999999999999988e+00,3.16844659195955614e+02,3.16844659196720897e+02,7.65282948123058304e-10
6374,2.93110037831322767e+00,5.03502777736235885e+00,2.35999999999999988e+00,3.16273826078093919e+02,3.16273826080533354e+02,2.43943532041157596e-09
6375,-1.33781709727550702e+00,-4.44862484765509247e+00,2.35999999999999988e+00,3.15703985546782576e+02,3.15703985541764894e+02,-5.01768226968124509e-09
6376,1.16093275882750105e-01,5.83978323128695820e+00,2.35999999999999988e+00,3.16228730623659601e+02,3.16228730625010371e+02,1.35077016238938086e-09
6377,-1.10874048187022201e+00,-4.99102065476764345e+00,2.35999999999999988e+00,3.14922290309745279e+02,3.14922290309245170e+02,-5.00108399137388915e-10
6378,-3.98139805923244561e+00,3.94583172897239054e+00,2.35999999999999988e+00,3.16824301782986083e+02,3.16824301784389661e+02,1.40357769851107150e-09
6379,6.30442057257126875e-01,-4.09836689372745422e+00,2.35999999999999988e+00,3.14556718261531103e+02,3.14556718262763184e+02,1.23208110380801372e-09
6380,2.80585174683653094e+00,-3.40136333544923097e+00,2.35999999999999988e+00,3.17254900857150744e+02,3.17254900853666868e+02,-3.48387629856006242e-09
6381,4.88773036012684958e+00,2.74489598315965821e+00,2.35999999999999988e+00,3.16841273620020843e+02,3.16841273620444781e+02,4.23938217863906175e-10
6382,5.24160882853071008e+00,7.47328105189354330e-01,2.35999999999999988e+00,3.17345749449936250e+02,3.17345749451064819e+02,1.12856923806248233e-09
6383,-6.31098535234791314e-01,-4.09823757784720843e+00,2.35999999999999988e+00,3.14560343549878610e+02,3.14560343549276297e+02,-6.02312866249121726e-10
6384,-2.60487009582668350e+00,-5.18322622876098205e+00,2.35999999999999988e+00,3.14966511786406556e+02,3.14966511780704934e+02,-5.70162228541448712e-09
6385,1.80449892967085579e+00,-4.03829312580313005e+00,2.35999999999999988e+00,3.16413674002141931e+02,3.16413674003217352e+02,1.07542064142762683e-09
6386,1.97156046366032300e+00,-5.23655432605772031e+00,2.35999999999999988e+00,3.14973560282294443e+02,3.14973560282617711e+02,3.23268523061415181e-10
6387,-3.33175222249968606e+00,2.83818614642429301e+00,2.35999999999999988e+00,3.18257564773004958e+02,3.18257564778491599e+02,5.48664047528291121e-09
6388,4.35550500709466970e+00,1.42947004937880195e+00,2.35999999999999988e+00,3.18194074244782144e+02,3.18194074244367641e+02,-4.14502210333012044e-10
6389,4.13086525406122185e+00,-3.78780263795967143e+00,2.35999999999999988e+00,3.16166631447680800e+02,3.16166631446974804e+02,-7.05995262251235545e-10
6390,-1.26012931892644509e+00,4.23747645349670954e+00,2.35999999999999988e+00,3.18183613876149934e+02,3.18183613874443836e+02,-1.70609837368829176e-09
6391,-2.88349012240698999e+00,-4.81535177920228818e+00,2.35999999999999988e+00,3.15527172739978880e+02,3.15527172742196967e+02,2.21808704736758955e-09
6392,-5.46578848140693374e+00,1.18439633152045198e+00,2.35999999999999988e+00,3.16818925181999759e+02,3.16818925182696375e+02,6.96616098139202222e-10
6393,-1.31356057443823104e+00,5.46161940452273065e+00,2.35999999999999988e+00,3.16717814995937374e+02,3.16717814999745428e+02,3.80805431632325053e-09
6394,5.71964505030993653e+00,1.21394183176855908e+00,2.35999999999999988e+00,3.16255512241112399e+02,3.16255512242118300e+02,1.00590114016085863e-09
6395,-2.48347572230909552e+00,-3.82632012838490798e+00,2.35999999999999988e+00,3.16937653495107156e+02,3.16937653500159513e+02,5.05235675518633798e-09
6396,5.56296634559322012e+00,-4.80937028838454628e-01,2.35999999999999988e+00,3.16762606791553537e+02,3.16762606789973347e+02,-1.58019020091160201e-09
6397,-4.28265382277656226e+00,-8.42204211023403038e-01,2.35999999999999988e+00,3.18046075736056025e+02,3.18046075734086116e+02,-1.96990868062130176e-09
6398,-5.00000000000000000e-01,-4.10179845635247009e+00,2.29000000000000004e+00,3.14404323037090251e+02,3.14404323036600317e+02,-4.89933427161304280e-10
6399,-5.00000000000000000e-01,-5.85901954725821739e+00,2.29000000000000004e+00,3.13602022982152562e+02,3.13602022982141648e+02,-1.09139364212751389e-11
6400,5.00000000000000000e-01,-4.10179845635247009e+00,2.29000000000000004e+00,3.14400910955644065e+02,3.14400910956731707e+02,1.08764197648270056e-09
6401,5.00000000000000000e-01,-5.85901954725821739e+00,2.29000000000000004e+00,3.13548648958722254e+02,3.13548648958945023e+02,2.22769358515506610e-10
6402,2.78540759291611595e+00,-5.36564660850542019e+00,1.87721255328448877e+00,3.11986363512039986e+02,3.11986363512144862e+02,1.04876107798190787e-10
6403,2.67295946774007254e+00,-4.91040262591176901e+00,1.82533649057779201e+00,3.12956364353758715e+02,3.12956364353745187e+02,-1.35287336888723075e-11
6404,2.93868223518475613e+00,-5.08883425337556794e+00,1.90546505241421671e+00,3.12869708681643544e+02,3.12869708681623081e+02,-2.04636307898908854e-11
6405,2.99975643796584190e+00,-5.16731749210995517e+00,1.52577012463623785e+00,3.10511422280033059e+02,3.10511422279956264e+02,-7.67954588809516281e-11
6406,4.48442653294812388e+00,-3.20190104922091612e+00,-1.39323539494217274e-01,3.05630389958421972e+02,3.05630389958378373e+02,-4.35989022662397474e-11
6407,4.67391270246539214e+00,-3.07407245875737001e+00,1.51247788357146778e-01,3.06418302421281965e+02,3.06418302421238195e+02,-4.37694325228221714e-11
6408,5.35638294222383937e+00,-2.36455346214661910e+00,1.83944827317697879e+00,3.13537537247062971e+02,3.13537537247530906e+02,4.67935024062171578e-10
6409,5.61277315938571508e+00,-2.32296817028954061e+00,1.58998609805772295e+00,3.11437573549656520e+02,3.11437573549920330e+02,2.63810306933009997e-10
6410,5.22564126341158541e+00,-2.23443232964418659e+00,1.42414535322963909e+00,3.11569578048277151e+02,3.11569578048509925e+02,2.32773800235008821e-10
6411,5.30229328228479702e+00,-2.06216971958209294e+00,1.71999999999999975e+00,3.13205786600976808e+02,3.13205786601339696e+02,3.62888386007398367e-10
6412,-3.71461563080684387e+00,-2.37245774949226096e+00,1.92688787363543490e+00,3.15630696099062959e+02,3.15630696092131586e+02,-6.93137280904920772e-09
6413,-2.45603386886612407e+00,-4.35185833476371098e+00,1.49095586759420895e+00,3.11970854387882014e+02,3.11970854388366604e+02,4.84590145788388327e-10
6414,-2.41469846211317751e+00,-4.05248153475905060e+00,1.49552971172127980e+00,3.12233148176062400e+02,3.12233148177029364e+02,9.66963398241205141e-10
6415,-2.64139346418320597e+00,-4.35300594931925389e+00,1.75669922425834191e+00,3.13432545006853786e+02,3.13432545008267084e+02,1.41329792313626967e-09
6416,-2.27656547824866085e+00,-4.08543941894548901e+00,1.92067811447735393e+00,3.14672533046316630e+02,3.14672533046850447e+02,5.33816546521848068e-10
6417,5.19129965861685605e+00,1.56410530337949605e+00,9.55159543931180077e-01,3.09975179990530876e+02,3.09975179990828906e+02,2.98030045087216422e-10
6418,4.97799009574407858e+00,1.71415364500714995e+00,6.25428569303084436e-01,3.08636652077733061e+02,3.08636652077922804e+02,1.89743332157377154e-10
6419,4.97135944733757462e+00,1.39950668369592690e+00,6.73207553084160693e-01,3.08896555010779650e+02,3.08896555011025725e+02,2.46075160248437896e-10
6420,4.70365982520169634e+00,1.72334075704254097e+00,8.44140789716155471e-01,3.09814668270671802e+02,3.09814668270782022e+02,1.10219389171106741e-10
6421,-1.76591388159074092e+00,-6.35423375751814401e+00,1.34196838363254090e+00,3.07870264620494652e+02,3.07870264620361013e+02,-1.33638877741759643e-10
6422,-1.38186756546937195e+00,-6.23049019059077924e+00,1.56623087702396702e+00,3.08962179977765629e+02,3.08962179977794563e+02,2.89333002001512796e-11
6423,-1.42334215229823502e+00,-7.08831332634645861e+00,1.42562998894273196e+00,3.06692913020600997e+02,3.06692913020525737e+02,-7.52606865717098117e-11
6424,-1.02256880513059079e+00,-6.63320096348739163e+00,1.44511202747961698e+00,3.07756193534523049e+02,3.07756193534497470e+02,-2.55795384873636067e-11
6425,7.76003857586604173e+00,-5.13401023331768069e+00,4.88272071860037626e-01,3.03398091809058883e+02,3.03398091809069172e+02,1.02886588138062507e-11
6426,7.35328999266928207e+00,-5.09132676769023984e+00,3.20253604976565187e-01,3.03412394226755225e+02,3.03412394226765457e+02,1.02318153949454427e-11
6427,7.73575607741215787e+00,-5.04277075981322209e+00,1.09959405131385995e-01,3.03094011628610303e+02,3.03094011628619057e+02,8.75388650456443429e-12
6428,-4.49591952292674968e+00,-3.58451732301845816e+00,1.40378749015011195e+00,3.11053406683841786e+02,3.11053406682541947e+02,-1.29983845909009688e-09
6429,-4.40110820951537818e+00,-3.29041105605772577e+00,1.26605137949107394e+00,3.10883395728730306e+02,3.10883395727592983e+02,-1.13732312456704676e-09
6430,-4.45045266943145013e+00,-3.15450956425447515e+00,1.56545076929943905e+00,3.12525254427105722e+02,3.12525254425390415e+02,-1.71530700754374266e-09
6431,-4.00430324661992643e+00,-3.47808785764271189e+00,1.59031552072744509e+00,3.12786384482708002e+02,3.12786384482041569e+02,-6.66432242724113166e-10
6432,-4.45055925200659286e-01,-3.29980476304645798e+00,-1.65608946395246509e-01,3.05474143441429931e+02,3.05474143441288959e+02,-1.40971678774803877e-10
6433,2.74318102763227323e-01,-2.80622260774370602e+00,-2.44999999999999996e-01,3.05219363104332899e+02,3.05219363104209549e+02,-1.23350218927953392e-10
6434,3.08706802486772680e-01,-3.58438669373289187e+00,-7.79008708532371918e-01,3.03616986909546483e+02,3.03616986909465879e+02,-8.06039679446257651e-11
6435,-5.70263382595202706e-01,-3.23095446672823039e+00,-9.57271518132158938e-01,3.03107409553755247e+02,3.03107409553671800e+02,-8.34461388876661658e-11
6436,-2.42963510854616604e+00,-3.76750613186321948e+00,1.91031943849517605e+00,3.14833196861738259e+02,3.14833196864904266e+02,3.16600790029042400e-09
6437,-2.04105827125929906e+00,-3.96058370639863710e+00,1.83002003377647005e+00,3.14078326356776302e+02,3.14078326356138291e+02,-6.38010533293709159e-10
6438,-3.64061764111044717e+00,-4.72107807948582980e+00,1.60854809820465694e+00,3.11190698648709031e+02,3.11190698649411331e+02,7.02300440025283024e-10
6439,-3.43346372155516244e+00,-4.39283803082092827e+00,1.65729819516471499e+00,3.12353421547578364e+02,3.12353421548979952e+02,1.40158817885094322e-09
6440,-3.69752169923812213e+00,-4.40512053455969976e+00,1.83035734040874387e+00,3.13039123575522922e+02,3.13039123576359941e+02,8.37019342725398019e-10
6441,-3.34693538992484996e+00,-4.62640549762206632e+00,1.82871047706148993e+00,3.12986264004789689e+02,3.12986264006875217e+02,2.08552819458418526e-09
6442,5.28881964268003824e+00,-2.98419435882974815e+00,3.08959141526833236e-01,3.06502603910386028e+02,3.06502603910398363e+02,1.23350218927953392e-11
6443,5.43492848651231597e+00,-3.03455886901485705e+00,6.27358610399306627e-01,3.07326826786491210e+02,3.07326826786526908e+02,3.56976670445874333e-11
6444,5.60691034329273119e+00,-3.14160605643248347e+00,3.70056029919163809e-01,3.06258656099112841e+02,3.06258656099137909e+02,2.50679477176163346e-11
6445,5.53835843075620637e+00,-2.66858043175878468e+00,2.36829195643140589e-01,3.06235352740732367e+02,3.06235352740768406e+02,3.60387275577522814e-11
6446,4.50636465999001068e+00,-4.33916610668955460e+00,2.28485954083273191e+00,3.13091484003956850e+02,3.13091484003904441e+02,-5.24096321896649897e-11
6447,4.68840140447985920e+00,-4.13898343126575696e+00,2.11405631692939000e+00,3.12689854230807669e+02,3.12689854230742583e+02,-6.50857145956251770e-11
6448,-1.99732678599228808e+00,-5.12078996399749897e+00,3.77013636789389373e-01,3.06241783710312632e+02,3.06241783710113680e+02,-1.98951966012828052e-10
6449,-2.15200378039476714e+00,-5.25247485903784739e+00,7.16176204990264131e-01,3.07415265391021137e+02,3.07415265390741695e+02,-2.79442247119732201e-10
6450,1.49308086023087894e+00,-4.37329755480578442e+00,1.95958651201991496e+00,3.14294766942040269e+02,3.14294766942800322e+02,7.60053353587863967e-10
6451,5.60388793453790957e+00,-5.08431392620883926e+00,1.41529495092480501e-01,3.04119619876331683e+02,3.04119619876328045e+02,-3.63797880709171295e-12
6452,-1.30974458225653900e+00,-5.08945308625060022e+00,1.48770003666349204e+00,3.11009390662706153e+02,3.11009390662051999e+02,-6.54154064250178635e-10
6453,-1.56217520124005071e+00,-4.88907894586726499e+00,1.18539596198970498e+00,3.09869226575353935e+02,3.09869226574680624e+02,-6.73310296406270936e-10
6454,-1.59963792435414898e+00,-4.98076528330990964e+00,1.52653399932185696e+00,3.11394633937104800e+02,3.11394633936033813e+02,-1.07098685475648381e-09
6455,-1.21722328060054497e+00,-4.71551468259134854e+00,1.27180136465388305e+00,3.10338403072286837e+02,3.10338403071586242e+02,-7.00595137459458783e-10
6456,-1.43182195618606589e+00,-6.06883469036394541e+00,2.03505856796589679e+00,3.11216790676046912e+02,3.11216790676671110e+02,6.24197582510532811e-10
6457,-1.47339439812697304e+00,-6.60893394365992659e+00,1.91724874535052603e+00,3.08718513678299189e+02,3.08718513678328407e+02,2.92175172944553196e-11
6458,-1.05895151362147200e+00,-6.14463292688901497e+00,2.00533961571187991e+00,3.10969016809065920e+02,3.10969016809287268e+02,2.21348273043986410e-10
6459,-1.31763138989313489e+00,-6.20251322703622154e+00,2.37951792507933835e+00,3.11345888298859165e+02,3.11345888299365697e+02,5.06531705468660221e-10
6460,-1.52266793872046891e+00,-4.34448419472077063e+00,1.94939030771341471e+00,3.14292151184424142e+02,3.14292151180733072e+02,-3.69107056030770764e-09
6461,-1.38331117167207407e+00,-4.07381346691551283e+00,1.71999999999999975e+00,3.12862011855242656e+02,3.12862011853165882e+02,-2.07677430807962082e-09
6462,-1.71190893624366103e+00,-3.94946325875877990e+00,1.71999999999999975e+00,3.13120547137411393e+02,3.13120547135814377e+02,-1.59701585289440118e-09
6463,-1.35599131501950576e+00,-5.16782718644787931e+00,1.94597259451652693e+00,3.13314109857923199e+02,3.13314109857476637e+02,-4.46561898570507765e-10
6464,-1.07043714330815298e+00,-5.54891315072666558e+00,1.91842752204708011e+00,3.12451273022967484e+02,3.12451273023385966e+02,4.18481249653268605e-10
6465,-1.21995459246087479e+00,-3.87693973859972552e+00,1.84375238681253806e+00,3.13287861307145420e+02,3.13287861304433875e+02,-2.71154476649826393e-09
6466,-1.34676030131828695e+00,-3.42948836944990809e+00,1.87868001529090378e+00,3.12824813858450966e+02,3.12824813857144363e+02,-1.30660282593453303e-09
6467,-1.10331198698033495e+00,-3.62174449493528661e+00,2.04197889851671821e+00,3.13717766412668595e+02,3.13717766409814203e+02,-2.85439227809547447e-09
6468,-9.57190122555556688e-01,-3.67898985793954614e+00,1.74087615631725900e+00,3.12237324593731898e+02,3.12237324592350262e+02,-1.38163613883079961e-09
6469,-3.76096084908666484e+00,-3.60688681256398391e+00,1.83398727365000402e+00,3.14276771775341558e+02,3.14276771776221267e+02,8.79708750289864838e-10
6470,-3.93472200599824262e+00,-3.98364752646627407e+00,1.81043142344260510e+00,3.13402828877244758e+02,3.13402828876795184e+02,-4.49574599770130590e-10
6471,-9.18191571229090120e-01,-4.71082703015864901e+00,1.80489526895777974e+00,3.12711901028123975e+02,3.12711901027257682e+02,-8.66293703438714147e-10
6472,-1.29388662714418579e+00,-4.44168177577927903e+00,1.77122704254256291e+00,3.13003916381831175e+02,3.13003916379679367e+02,-2.15180762097588740e-09
6473,-6.41742752172645647e-01,-5.72618182984698265e+00,4.80931489726753425e-01,3.06345453022046740e+02,3.06345453021930837e+02,-1.15903731057187542e-10
6474,-9.64041115565704265e-01,-5.36509013963529480e+00,6.38964331734592439e-01,3.07135791675262453e+02,3.07135791675080497e+02,-1.81955783773446456e-10
6475,-1.11178325758458496e+00,-4.15039476656199557e+00,1.71999999999999975e+00,3.12580632351733016e+02,3.12580632350157714e+02,-1.57530166688957252e-09
6476,-1.99166498812304882e+00,-4.83245907201949620e+00,1.44006084711719473e+00,3.11183990907588111e+02,3.11183990906557938e+02,-1.03017328001442365e-09
6477,-1.59330994877673193e+00,-4.57647794348441384e+00,1.44593920080690808e+00,3.11415919804118175e+02,3.11415919802864778e+02,-1.25339738588081673e-09
6478,-1.60082977101277368e+00,-4.72066425327188188e+00,1.69431136779776503e+00,3.12554356845034533e+02,3.12554356843231801e+02,-1.80273218575166538e-09
6479,-8.28810547385700036e-01,-2.58099183720046144e+00,2.38760590608682355e+00,3.11491027025732933e+02,3.11491027025391190e+02,-3.41742634191177785e-10
6480,-1.57078131134487808e+00,-2.56136915959660172e+00,2.31272549185065301e+00,3.12419100990549509e+02,3.12419100991209746e+02,6.60236310068285093e-10
6481,-1.71264165498550303e+00,-5.56447904679647998e+00,1.86582497157324267e+00,3.12130530560356533e+02,3.12130530560402121e+02,4.55884219263680279e-11
6482,-1.85368426417953769e+00,-5.87979159405727181e+00,1.96688466622126268e+00,3.11537523429186876e+02,3.11537523429564772e+02,3.77895048586651683e-10
6483,-1.45644082833813204e+00,-5.73110479110892079e+00,1.96573284296157302e+00,3.12358512534464751e+02,3.12358512535464115e+02,9.99364146991865709e-10
6484,-1.90407813238388801e+00,-3.78086003974258800e+00,-2.55035515146989966e-01,3.05302445593659570e+02,3.05302445593532866e+02,-1.26703980640741065e-10
6485,-2.41982591842371297e+00,-3.42526511131801303e+00,-7.94635275893591397e-01,3.03675647286101594e+02,3.03675647285973753e+02,-1.27840849017957225e-10
6486,-2.80209768927092950e+00,-3.57350267147561373e+00,-2.71769851134085416e-01,3.05384079722773834e+02,3.05384079722584829e+02,-1.89004367712186649e-10
6487,-2.51660026991320951e+00,-3.13012996052892012e+00,-1.76931042029755009e-03,3.06285329549198536e+02,3.06285329549041251e+02,-1.57285739987855777e-10
6488,-5.81209049036879422e-01,-3.94058761348027842e+00,1.88353290838639476e+00,3.12628586175703049e+02,3.12628586174917018e+02,-7.86030796007253230e-10
6489,-4.07822754197077642e-01,-4.33604194080531880e+00,1.69469588095188795e+00,3.11917117231483417e+02,3.11917117231071870e+02,-4.11546352552250028e-10
6490,-5.88729523048499792e-01,-4.27826258749796473e+00,1.94510378425810582e+00,3.13150243990228944e+02,3.13150243989581611e+02,-6.47332853986881673e-10
6491,-7.47896295261196720e-01,-4.19257968486445165e+00,1.71445904679112604e+00,3.12245860612775004e+02,3.12245860611811622e+02,-9.63382262852974236e-10
6492,-2.27777008127538272e+00,-5.21780323204432506e+00,1.89010113638022403e+00,3.12920718584340136e+02,3.12920718581583458e+02,-2.75667844107374549e-09
6493,2.15213228149542690e+00,-3.80874548730606399e+00,1.04644792485196092e+00,3.10029334635196562e+02,3.10029334634895235e+02,-3.01326963381143287e-10
6494,2.34380447132063985e+00,-3.99050661608790991e+00,8.76243250722975597e-01,3.09212655893231613e+02,3.09212655892967348e+02,-2.64265054283896461e-10
6495,2.00239178876400903e+00,-4.04932578120360809e+00,7.76984142586716997e-01,3.08704139998223127e+02,3.08704139998059361e+02,-1.63765889737987891e-10
6496,2.14389533440020497e+00,-3.62710637634368815e+00,6.48827168806631716e-01,3.08415410184121129e+02,3.08415410183857432e+02,-2.63696620095288381e-10
6497,-2.83670980523840788e+00,-3.95991373524305734e+00,1.26534045697562991e+00,3.11112229208434144e+02,3.11112229209811005e+02,1.37686129164649174e-09
6498,-2.59361838499156194e+00,-4.19885394955502989e+00,9.00551114596281788e-01,3.09203713216712401e+02,3.09203713216982862e+02,2.70460986939724535e-10
6499,-2.99740551148819900e+00,-4.06895554479954757e+00,9.89607660865435834e-01,3.09651663118789372e+02,3.09651663119458931e+02,6.69558630761457607e-10
6500,-2.71171020005778951e+00,-3.86672511045407097e+00,9.88833755274911907e-01,3.09827767792270265e+02,3.09827767793023781e+02,7.53516360418871045e-10
6501,-2.26275646890306081e+00,-5.84736053637285558e+00,1.29999734607221207e+00,3.08620108899450884e+02,3.08620108898985222e+02,-4.65661287307739258e-10
6502,-2.15312842794325299e+00,-6.20431610090573571e+00,1.40489201515835305e+00,3.08199901582795121e+02,3.08199901582499137e+02,-2.95983682008227333e-10
6503,-2.13655063094097519e+00,-6.00565605704466776e+00,1.86499999999999999e+00,3.10192717829153025e+02,3.10192717828640752e+02,-5.12272890773601830e-10
6504,-2.56364065065476820e+00,-6.00116362818094995e+00,1.58084633582548895e+00,3.08922332103214444e+02,3.08922332102588371e+02,-6.26073415332939476e-10
6505,-3.53707982619043104e+00,-4.85725476579492899e+00,1.08657184820789277e+00,3.08757939998721952e+02,3.08757939998884126e+02,1.62174274009885266e-10
6506,-3.82918088785513078e+00,-4.91225067967388718e+00,1.11934962238063473e+00,3.08485705496418234e+02,3.08485705496429603e+02,1.13686837721616030e-11
6507,-3.60118443224971196e+00,-5.23239391911699503e+00,9.03922317778051432e-01,3.07384170300130393e+02,3.07384170300072356e+02,-5.80371306568849832e-11
6508,-3.55179853845689752e+00,-5.20597351902810956e+00,1.21143542943039195e+00,3.08543142884605913e+02,3.08543142884671283e+02,6.53699316899292171e-11
6509,-2.80223980226979208e+00,-4.00885584123916683e+00,6.56330763341172796e-01,3.08205038450344716e+02,3.08205038450529230e+02,1.84513737622182816e-10
6510,-3.13517999188620466e+00,-4.08863997964252857e+00,6.13897843430108892e-01,3.07939796346386458e+02,3.07939796346496337e+02,1.09878328657941893e-10
6511,-3.15239099373655396e+00,-3.68828714441893757e+00,6.44912808746200050e-01,3.08305648464208332e+02,3.08305648464392618e+02,1.84286363946739584e-10
6512,-2.59286813162807039e+00,-4.11147155156635780e+00,1.93358246088472208e+00,3.14780502974065769e+02,3.14780502976799255e+02,2.73348632617853582e-09
6513,5.36190519082093608e+00,-3.15952446685319366e+00,-4.00759036695606530e-02,3.05303586859434745e+02,3.05303586859437132e+02,2.38742359215393662e-12
6514,5.23156094864221721e+00,-3.41777728411502713e+00,1.99033243145963767e-01,3.05929832128882083e+02,3.05929832128869748e+02,-1.23350218927953392e-11
6515,5.07464796769391491e+00,-3.18384083361608639e+00,8.25022116428538038e-02,3.05865176612431924e+02,3.05865176612414587e+02,-1.73372427525464445e-11
6516,-9.53861518194544011e-01,-6.19889019429728449e+00,2.46388220088346221e+00,3.11761931013035621e+02,3.11761931013221385e+02,1.85764292837120593e-10
6517,-2.54263424263018933e+00,-2.55125496833601995e+00,1.43944390915959075e+00,3.11707222669112866e+02,3.11707222670292936e+02,1.18006937555037439e-09
6518,-3.21259849433838607e+00,-2.55035586695457495e+00,1.42060595613562901e+00,3.12347178684003438e+02,3.12347178683657376e+02,-3.46062734024599195e-10
6519,-2.95835995872952218e+00,-2.48404884905746703e+00,1.15334858054322087e+00,3.10867084060988930e+02,3.10867084060615070e+02,-3.73859165847534314e-10
6520,-2.88725346444969855e+00,-2.91212326540667199e+00,1.52328199847866896e+00,3.12705020331597723e+02,3.12705020334349967e+02,2.75224465440260246e-09
6521,-4.92858293271634329e-01,-4.57302112966643293e+00,1.90708154362254589e+00,3.12839038038975048e+02,3.12839038038667866e+02,-3.07181835523806512e-10
6522,-6.35559280942438187e-01,-4.73980663500072907e+00,1.73099868023889170e+00,3.12117894748059939e+02,3.12117894747629180e+02,-4.30759428127203137e-10
6523,-2.20991345734749711e-01,-4.18420199550444138e+00,2.43690058148698796e+00,3.13865531558519365e+02,3.13865531558442569e+02,-7.67954588809516281e-11
6524,-3.03920550831499603e-01,-3.76325678376892458e+00,2.56697749079462945e+00,3.13406966115662669e+02,3.13406966115247826e+02,-4.14843270846176893e-10
6525,-2.27161111843119778e+00,-4.89614534309000682e+00,1.32519759154727601e+00,3.10488323042598381e+02,3.10488323041995670e+02,-6.02710770181147382e-10
6526,-2.39044043060953681e+00,-4.76912059877293171e+00,1.71285765775944987e+00,3.12674877209664885e+02,3.12674877208666828e+02,-9.98056748358067125e-10
6527,-2.27863240050938787e+00,-4.57981267795143854e+00,1.42226463142551007e+00,3.11371736617603347e+02,3.11371736617222496e+02,-3.80850906367413700e-10
6528,4.93291685587570239e+00,-3.10472709481592846e+00,3.37641181901895682e-01,3.06816650256213450e+02,3.06816650256180935e+02,-3.25144355883821845e-11
6529,5.39220717367864033e+00,-3.34324995286639171e+00,5.96356489164810766e-01,3.07003604593968362e+02,3.07003604593982686e+02,1.43245415529236197e-11
6530,3.23727574996837797e-01,-3.77819033222048350e+00,2.07249027373109618e+00,3.12740481529767351e+02,3.12740481530065040e+02,2.97688984574051574e-10
6531,2.36632514069984312e-01,-4.11442594386733962e+00,2.11880811756086951e+00,3.13249290554931122e+02,3.13249290555331072e+02,3.99950295104645193e-10
6532,3.75029684213061820e-02,-3.79987719564029769e+00,2.13034583927800014e+00,3.12711309568260788e+02,3.12711309568256581e+02,-4.20641299569979310e-12
6533,8.17073422086856682e-02,-4.00365234408135340e+00,1.82029614099909787e+00,3.12042726457491256e+02,3.12042726457490289e+02,-9.66338120633736253e-13
