cell_id,node_0,node_1,node_2,node_3,region_id,region_name
54867,6413,6414,6590,6800,0,silica
54868,6413,11117,6527,6590,0,silica
54869,6413,6414,6416,11117,0,silica
54870,6476,10388,6643,6747,0,silica
54871,6476,10388,6525,6643,0,silica
54872,6476,6527,6746,6747,0,silica
54873,6476,6627,8682,6746,0,silica
54874,6640,7711,6633,6641,0,silica
54875,6640,11456,12738,6643,0,silica
54876,6640,12738,11118,6643,0,silica
54877,11411,6640,8413,7711,0,silica
54878,12738,11118,6643,6747,0,silica
54879,11118,6574,7711,11123,0,silica
54880,11118,8413,7711,6574,0,silica
54881,11118,7711,7784,11123,0,silica
54882,6640,8413,11118,12738,0,silica
54883,11971,6895,7028,6801,0,silica
54884,6640,6643,7784,6641,0,silica
54885,11118,6574,11119,8413,0,silica
54886,7784,6800,7968,6590,0,silica
54887,7784,6641,7084,11123,0,silica
54888,7784,7081,6590,11123,0,silica
54889,7784,6590,7081,6800,0,silica
54890,7784,7968,6643,6590,0,silica
54891,11118,6590,6643,6748,0,silica
54892,6640,6642,11456,6643,0,silica
54893,7784,7711,6641,11123,0,silica
54894,11971,11980,9168,6594,0,silica
54895,10715,11221,9476,7070,0,silica
54896,6591,10715,7081,7070,0,silica
54897,10715,6544,6543,6542,0,silica
54898,10715,9476,6791,7070,0,silica
54899,10715,6791,9476,6544,0,silica
54900,11971,6895,6801,6897,0,silica
54901,7784,7993,7783,7968,0,silica
54902,7081,6591,6800,6590,0,silica
54903,6498,11429,7084,6641,0,silica
54904,10715,11221,6591,6771,0,silica
54905,7083,6549,6542,251,0,silica
54906,10715,6542,6549,6544,0,silica
54907,6831,10715,6544,6771,0,silica
54908,10715,6771,6543,6544,0,silica
54909,7081,6591,6590,6748,0,silica
54910,7081,7071,7082,6800,0,silica
54911,6549,6544,6597,6791,0,silica
54912,6549,6542,251,252,0,silica
54913,11971,6992,11980,6594,0,silica
54914,7081,6542,6543,11123,0,silica
54915,6549,251,357,2398,0,silica
54916,6549,6791,6597,6484,0,silica
54917,6549,252,251,2398,0,silica
54918,11137,470,2678,2700,0,silica
54919,10124,2656,7084,2678,0,silica
54920,11137,471,470,2700,0,silica
54921,11137,7711,471,2700,0,silica
54922,10124,469,2656,2678,0,silica
54923,6597,6782,6544,6783,0,silica
54924,6714,6598,6597,6484,0,silica
54925,6597,253,2479,359,0,silica
54926,6597,253,252,2479,0,silica
54927,6597,6544,6541,6783,0,silica
54928,6597,252,358,2479,0,silica
54929,6597,2479,358,359,0,silica
54930,253,254,6597,6541,0,silica
54931,6606,6608,7669,6808,0,silica
54932,6809,6541,7663,7662,0,silica
54933,7662,473,2697,2675,0,silica
54934,6575,7662,6574,6541,0,silica
54935,7606,7106,7103,11421,0,silica
54936,6543,11120,6575,6771,0,silica
54937,6606,11128,6831,6771,0,silica
54938,6541,253,6574,252,0,silica
54939,6541,6574,6542,252,0,silica
54940,6543,6599,11120,6771,0,silica
54941,6543,11120,6599,6748,0,silica
54942,6543,11118,11120,6748,0,silica
54943,6543,6574,6575,11120,0,silica
54944,6606,11128,6608,6831,0,silica
54945,6606,6575,6543,6544,0,silica
54946,6606,6607,6609,6809,0,silica
54947,7606,7103,7465,11421,0,silica
54948,7669,11120,6599,6771,0,silica
54949,6573,9046,7669,6808,0,silica
54950,6628,6474,1162,476,0,silica
54951,7662,7732,6629,6631,0,silica
54952,6629,6828,7732,11119,0,silica
54953,6629,7732,6828,6631,0,silica
54954,7606,7109,7106,11421,0,silica
54955,6827,6828,10389,6630,0,silica
54956,6828,7732,8939,6631,0,silica
54957,6828,6631,8939,6630,0,silica
54958,8625,6828,6827,11119,0,silica
54959,6828,8625,7732,11119,0,silica
54960,7108,7606,7106,7103,0,silica
54961,8939,11048,7732,6455,0,silica
54962,6827,8416,11126,10389,0,silica
54963,6629,2653,6631,474,0,silica
54964,6828,6455,7732,8625,0,silica
54965,6879,3374,6474,1163,0,silica
54966,8939,12754,8820,11048,0,silica
54967,8820,6646,11048,7004,0,silica
54968,8820,6848,6646,7004,0,silica
54969,8819,6909,12739,11144,0,silica
54970,8819,11144,12739,7051,0,silica
54971,8939,11048,8820,6646,0,silica
54972,8820,8819,12754,8939,0,silica
54973,8939,7732,11048,6646,0,silica
54974,6645,6631,6646,2631,0,silica
54975,7052,8819,8939,12739,0,silica
54976,7732,6809,11048,6646,0,silica
54977,8820,10312,6848,7004,0,silica
54978,6629,474,6865,473,0,silica
54979,7732,11048,6809,6959,0,silica
54980,7732,6809,8625,6959,0,silica
54981,7732,6631,7663,6646,0,silica
54982,7732,7663,6809,6646,0,silica
54983,7662,6629,7732,11119,0,silica
54984,6608,6790,6607,6831,0,silica
54985,6609,6808,6959,6556,0,silica
54986,6609,6808,6809,6959,0,silica
54987,6608,6818,6856,7776,0,silica
54988,6608,6870,7712,6856,0,silica
54989,6609,7004,6870,6959,0,silica
54990,6609,6870,6556,6959,0,silica
54991,7669,6556,6608,6818,0,silica
54992,7712,7004,6849,7005,0,silica
54993,7712,6870,7004,7005,0,silica
54994,7712,6849,7029,7005,0,silica
54995,6609,6646,7712,7004,0,silica
54996,7712,6607,6790,7029,0,silica
54997,7712,6790,7005,7029,0,silica
54998,7712,6849,7075,7029,0,silica
54999,7663,6646,255,256,0,silica
55000,7020,254,6783,2390,0,silica
55001,7732,8625,6455,6959,0,silica
55002,8939,7068,6455,7052,0,silica
55003,7663,6631,255,6646,0,silica
55004,6848,6646,6849,257,0,silica
55005,6848,6849,6646,7004,0,silica
55006,8820,10089,6848,10312,0,silica
55007,6575,7732,7662,6809,0,silica
55008,8820,6909,10089,10312,0,silica
55009,7662,473,6629,8413,0,silica
55010,6848,6990,10089,258,0,silica
55011,6850,7005,6849,7004,0,silica
55012,6557,7003,6870,7005,0,silica
55013,7003,7004,6850,10312,0,silica
55014,6850,8035,6991,7963,0,silica
55015,7003,7005,8036,7963,0,silica
55016,6850,7234,6849,7005,0,silica
55017,6879,6909,9248,11034,0,silica
55018,6850,6849,7074,258,0,silica
55019,6991,10976,11012,9159,0,silica
55020,9897,7234,7962,11129,0,silica
55021,7074,365,2472,259,0,silica
55022,9898,6432,11053,6434,0,silica
55023,6848,257,6849,258,0,silica
55024,9897,260,2472,366,0,silica
55025,9897,7962,7234,7074,0,silica
55026,7074,259,258,2470,0,silica
55027,6714,6598,6789,6783,0,silica
55028,7075,363,2387,362,0,silica
55029,7075,7029,6849,9903,0,silica
55030,7020,254,2390,255,0,silica
55031,7075,6598,363,362,0,silica
55032,6609,7663,7712,6646,0,silica
55033,7712,6646,7663,6849,0,silica
55034,7669,6556,6573,6808,0,silica
55035,9159,6850,6991,6990,0,silica
55036,6849,6646,256,257,0,silica
55037,7075,257,363,2394,0,silica
55038,6956,10569,8036,7963,0,silica
55039,6956,6855,8036,10569,0,silica
55040,6956,7963,8036,7005,0,silica
55041,6956,6855,11066,11052,0,silica
55042,6956,6855,10569,11066,0,silica
55043,6870,6556,6555,6557,0,silica
55044,6870,6557,6856,6556,0,silica
55045,6870,6557,7005,6856,0,silica
55046,6870,6555,6617,6557,0,silica
55047,6870,6555,7004,6617,0,silica
55048,6870,6556,6959,6555,0,silica
55049,6870,6959,7004,6555,0,silica
55050,8036,6773,6557,6618,0,silica
55051,8036,12714,6773,6618,0,silica
55052,6956,7234,7961,7963,0,silica
55053,8036,6557,6773,6855,0,silica
55054,8036,8035,8085,6618,0,silica
55055,7960,11012,6936,8085,0,silica
55056,7960,6936,7962,7961,0,silica
55057,7668,9887,10561,7134,0,silica
55058,7106,7668,7122,7123,0,silica
55059,12710,9159,8035,8099,0,silica
55060,8035,6617,8099,6618,0,silica
55061,12754,12710,11141,10312,0,silica
55062,9159,12710,10312,11141,0,silica
55063,7003,8035,8036,6617,0,silica
55064,11014,11127,6957,6958,0,silica
55065,12754,12710,10312,6958,0,silica
55066,7123,7426,7668,7122,0,silica
55067,12754,6958,7068,11127,0,silica
55068,12754,11048,7068,6958,0,silica
55069,12754,10312,11048,6958,0,silica
55070,8939,8820,6631,6646,0,silica
55071,7002,11127,12739,6545,0,silica
55072,10975,11043,10977,11032,0,silica
55073,10975,10977,10976,11032,0,silica
55074,10975,8099,9159,11141,0,silica
55075,10975,9159,8099,9160,0,silica
55076,10975,11032,9160,11030,0,silica
55077,10975,6933,11032,10976,0,silica
55078,10975,11012,9159,9160,0,silica
55079,6489,12710,6958,6617,0,silica
55080,7587,6522,6521,6489,0,silica
55081,7587,6958,6957,6489,0,silica
55082,10884,10885,11043,10886,0,silica
55083,9651,11004,6811,6892,0,silica
55084,9136,6931,12714,8824,0,silica
55085,11029,10721,8825,11135,0,silica
55086,11135,12710,8824,11030,0,silica
55087,7587,11135,8824,6932,0,silica
55088,11014,11127,6522,6957,0,silica
55089,8567,1559,6521,1558,0,silica
55090,8567,6932,7012,6877,0,silica
55091,8567,6490,6521,1559,0,silica
55092,8567,6811,7725,1558,0,silica
55093,8567,6521,6811,1558,0,silica
55094,7587,6811,6521,6522,0,silica
55095,8567,1669,1558,1668,0,silica
55096,8567,7012,6490,1560,0,silica
55097,7587,6932,8824,6618,0,silica
55098,8824,6930,8825,9825,0,silica
55099,7668,10561,7426,7134,0,silica
55100,8567,6523,6949,6877,0,silica
55101,6930,1466,1681,1680,0,silica
55102,7067,6472,6471,6572,0,silica
55103,7067,9158,10612,6471,0,silica
55104,6463,6548,4182,4365,0,silica
55105,6961,3642,4025,4028,0,silica
55106,7067,9046,6572,6455,0,silica
55107,7067,6572,9046,6472,0,silica
55108,7068,6957,10612,11127,0,silica
55109,12022,6962,6630,6964,0,silica
55110,6452,7052,7067,10612,0,silica
55111,7067,6572,6471,6957,0,silica
55112,6455,6477,6478,7067,0,silica
55113,6645,1163,476,477,0,silica
55114,7068,6958,6957,11127,0,silica
55115,11014,12754,12026,12739,0,silica
55116,7668,11421,7426,10561,0,silica
55117,7067,7068,6572,6957,0,silica
55118,6961,3638,4025,3642,0,silica
55119,10612,9158,6854,6471,0,silica
55120,11127,6545,7052,7051,0,silica
55121,6554,6856,6556,6818,0,silica
55122,6554,6556,6573,6818,0,silica
55123,6554,6817,6856,6818,0,silica
55124,6554,6857,6856,6817,0,silica
55125,6554,6556,6856,6557,0,silica
55126,6554,6856,6857,6557,0,silica
55127,6582,4016,4251,4383,0,silica
55128,6582,3624,4016,4383,0,silica
55129,6582,6475,6472,4016,0,silica
55130,6582,6472,4251,4016,0,silica
55131,6582,6472,6471,4251,0,silica
55132,6554,6491,6572,6555,0,silica
55133,6807,6468,6554,6818,0,silica
55134,6817,6468,6488,6539,0,silica
55135,6488,6468,9419,6539,0,silica
55136,6490,3630,1559,1560,0,silica
55137,6488,6539,6540,6979,0,silica
55138,6490,4298,3630,1560,0,silica
55139,6521,1559,6490,3630,0,silica
55140,12710,11135,11014,11030,0,silica
55141,6490,6774,7012,6489,0,silica
55142,1560,6488,4298,36,0,silica
55143,6582,6465,3631,3624,0,silica
55144,6582,3630,6490,4298,0,silica
55145,6521,3540,6811,1558,0,silica
55146,6540,6539,6948,6979,0,silica
55147,6582,4251,4180,3630,0,silica
55148,6807,6582,6488,4298,0,silica
55149,4406,1644,6918,9419,0,silica
55150,7668,7102,7104,11421,0,silica
55151,6540,6979,7012,6774,0,silica
55152,6948,6866,7701,7702,0,silica
55153,6948,6536,6866,6867,0,silica
55154,6948,7701,6866,6536,0,silica
55155,6948,7723,6867,6837,0,silica
55156,6948,6867,6866,6837,0,silica
55157,9419,7724,6468,6467,0,silica
55158,1645,39,4465,6565,0,silica
55159,9419,6467,6465,1552,0,silica
55160,9419,6468,6465,6467,0,silica
55161,1644,6918,9419,6467,0,silica
55162,6582,4383,4251,3630,0,silica
55163,6918,6534,6565,4811,0,silica
55164,1644,1645,6918,6534,0,silica
55165,6918,6539,6837,6565,0,silica
55166,6918,6565,5220,4811,0,silica
55167,6918,5220,6565,6837,0,silica
55168,7697,7702,7064,6550,0,silica
55169,7697,7702,7724,7064,0,silica
55170,9469,11308,6742,6743,0,silica
55171,6918,4836,7702,4828,0,silica
55172,5242,7697,6550,5230,0,silica
55173,7697,7702,5230,4828,0,silica
55174,7697,5230,7702,6550,0,silica
55175,7035,4455,1549,1641,0,silica
55176,6534,6997,7697,1551,0,silica
55177,3630,6521,6582,6490,0,silica
55178,1645,4406,9419,1553,0,silica
55179,1549,7035,1641,6550,0,silica
55180,7724,6468,6467,6466,0,silica
55181,7697,4407,6467,6534,0,silica
55182,6488,10891,6857,6817,0,silica
55183,7724,8937,8716,7701,0,silica
55184,7724,8716,7702,7701,0,silica
55185,7724,8937,6466,7064,0,silica
55186,7724,6466,8937,11990,0,silica
55187,8716,8937,7030,11432,0,silica
55188,8716,6480,6479,6889,0,silica
55189,8716,6479,6480,7702,0,silica
55190,8716,7030,6480,6889,0,silica
55191,8716,6480,7030,7064,0,silica
55192,8716,6889,6992,11432,0,silica
55193,6479,4863,4887,4836,0,silica
55194,6479,6866,7702,6992,0,silica
55195,6479,4889,4887,4863,0,silica
55196,6479,4889,6889,4887,0,silica
55197,6479,4889,6992,6889,0,silica
55198,6479,6480,4887,6889,0,silica
55199,6479,4836,4887,5230,0,silica
55200,6592,6538,6537,6536,0,silica
55201,10891,7701,6948,7671,0,silica
55202,6866,4864,4863,4837,0,silica
55203,6866,4837,4865,4864,0,silica
55204,6866,4865,6867,4864,0,silica
55205,6866,7701,6992,6536,0,silica
55206,7671,7776,6855,6817,0,silica
55207,7671,7701,7776,6817,0,silica
55208,7671,11052,6855,7776,0,silica
55209,7671,7776,7701,11981,0,silica
55210,10891,6855,6773,6857,0,silica
55211,6540,6524,6878,6947,0,silica
55212,7671,11052,7776,11981,0,silica
55213,11053,6432,7029,11052,0,silica
55214,11053,6433,6432,11052,0,silica
55215,6956,8809,11053,6912,0,silica
55216,6956,7029,6790,11052,0,silica
55217,11053,7029,9903,7234,0,silica
55218,11053,7029,6432,9903,0,silica
55219,11053,6912,8809,12015,0,silica
55220,7752,9898,9899,12015,0,silica
55221,7752,6717,6434,10709,0,silica
55222,7671,6536,11980,7701,0,silica
55223,7667,9168,8170,11981,0,silica
55224,11981,9572,7667,11228,0,silica
55225,7667,11228,11052,11981,0,silica
55226,7667,9169,11980,11981,0,silica
55227,7776,6790,11228,11052,0,silica
55228,6432,6790,7029,11052,0,silica
55229,9469,7377,11308,6743,0,silica
55230,9469,7377,8362,242,0,silica
55231,6790,6432,6782,11228,0,silica
55232,6790,6782,6831,11228,0,silica
55233,6790,6782,6607,6831,0,silica
55234,7060,10137,7687,9476,0,silica
55235,10137,7687,9476,11221,0,silica
55236,10137,8938,7055,6772,0,silica
55237,10137,9571,7055,8938,0,silica
55238,6667,7070,6791,11134,0,silica
55239,6579,7635,7188,11439,0,silica
55240,6667,7082,6509,249,0,silica
55241,7083,6542,11123,251,0,silica
55242,6667,7082,249,250,0,silica
55243,7634,11221,9476,7687,0,silica
55244,9476,6787,9571,6782,0,silica
55245,9476,6782,9571,6831,0,silica
55246,10715,6543,7081,6542,0,silica
55247,9476,6544,6782,6831,0,silica
55248,9476,11134,6791,7070,0,silica
55249,10509,9476,11134,6791,0,silica
55250,10137,9476,9571,6831,0,silica
55251,6578,11134,6487,6787,0,silica
55252,6786,7688,7687,6785,0,silica
55253,6667,355,2477,249,0,silica
55254,6786,6785,7060,6787,0,silica
55255,6786,7060,7687,6787,0,silica
55256,6786,7687,7060,6785,0,silica
55257,6578,7188,6487,11134,0,silica
55258,6786,7797,7688,6785,0,silica
55259,10137,7055,6977,6772,0,silica
55260,7060,7030,7053,7055,0,silica
55261,9634,7028,7060,11432,0,silica
55262,6785,7730,6517,7060,0,silica
55263,6517,7110,6727,6520,0,silica
55264,6517,7687,7060,7054,0,silica
55265,7606,7053,6517,7730,0,silica
55266,10137,6770,11221,6772,0,silica
55267,8937,6466,8938,11990,0,silica
55268,8937,7776,7701,11990,0,silica
55269,6997,6467,7697,1551,0,silica
55270,6807,6573,6468,6818,0,silica
55271,8937,11432,7055,7030,0,silica
55272,7053,6888,7730,7043,0,silica
55273,9469,6743,8362,7377,0,silica
55274,6517,7110,6520,7054,0,silica
55275,7060,9571,6787,11432,0,silica
55276,8938,11128,6577,6772,0,silica
55277,8938,6577,11128,11990,0,silica
55278,8938,11990,6466,6577,0,silica
55279,8937,11990,8938,7776,0,silica
55280,8937,8938,7055,9571,0,silica
55281,7055,7065,7066,6772,0,silica
55282,8937,11432,7701,11981,0,silica
55283,8937,7776,8938,9571,0,silica
55284,8938,6577,7065,6772,0,silica
55285,6997,7064,7065,7035,0,silica
55286,7066,7073,7033,6977,0,silica
55287,8716,7030,7028,11432,0,silica
55288,7055,7033,7054,6977,0,silica
55289,7055,7033,7066,7031,0,silica
55290,7055,7064,7066,7065,0,silica
55291,7053,7055,7030,7031,0,silica
55292,7055,8938,7065,6772,0,silica
55293,6614,6615,7172,7504,0,silica
55294,7066,7035,7032,1548,0,silica
55295,11448,11460,7364,7688,0,silica
55296,7072,7365,7364,6566,0,silica
55297,7072,7033,7073,6977,0,silica
55298,7073,3582,6978,6551,0,silica
55299,7073,6978,6977,6551,0,silica
55300,7073,1549,1548,3582,0,silica
55301,7073,6551,1549,3582,0,silica
55302,7073,3582,1548,3972,0,silica
55303,3653,6436,11146,4121,0,silica
55304,8716,7055,8937,7064,0,silica
55305,6997,4460,1643,1642,0,silica
55306,6576,4038,3581,1550,0,silica
55307,6576,4038,6462,3581,0,silica
55308,6576,1549,4038,1550,0,silica
55309,7065,6997,7035,1549,0,silica
55310,6576,3581,1551,1550,0,silica
55311,6480,7064,7032,7031,0,silica
55312,6480,7064,7031,7030,0,silica
55313,6480,5230,4887,5178,0,silica
55314,8716,7702,6480,7064,0,silica
55315,7032,5331,4860,5204,0,silica
55316,7032,5331,7031,4860,0,silica
55317,7667,11052,6432,6433,0,silica
55318,6948,6918,6866,7702,0,silica
55319,6592,4982,6538,6593,0,silica
55320,11971,9168,11980,11981,0,silica
55321,11971,11981,11980,11432,0,silica
55322,11971,6895,8170,11432,0,silica
55323,11980,6538,9169,9168,0,silica
55324,6994,6798,6845,7500,0,silica
55325,6994,6798,7013,6845,0,silica
55326,6659,6863,6679,4957,0,silica
55327,6659,6679,4821,4957,0,silica
55328,6659,6679,6995,4821,0,silica
55329,6659,6995,7014,4821,0,silica
55330,6659,6679,6996,6995,0,silica
55331,6994,7013,6996,6845,0,silica
55332,6659,7014,5364,4821,0,silica
55333,6659,7104,6679,6863,0,silica
55334,6659,7104,6996,6679,0,silica
55335,6412,7427,7122,6729,0,silica
55336,6412,4381,4301,3956,0,silica
55337,6412,7467,7468,3954,0,silica
55338,1541,1542,7106,7108,0,silica
55339,7108,7606,7103,7043,0,silica
55340,7108,1634,1633,4462,0,silica
55341,7108,1634,4462,1542,0,silica
55342,7108,4462,1633,1541,0,silica
55343,1541,1542,7108,4462,0,silica
55344,7606,7109,7108,7106,0,silica
55345,7108,1542,7106,7109,0,silica
55346,6679,7108,7103,5158,0,silica
55347,6614,7504,6758,7494,0,silica
55348,7108,5158,7043,7103,0,silica
55349,7606,7730,6517,6785,0,silica
55350,1543,7108,6727,1542,0,silica
55351,6727,6728,1543,3585,0,silica
55352,7108,1635,7043,5210,0,silica
55353,6727,7043,1543,1544,0,silica
55354,6614,6758,7168,7494,0,silica
55355,6727,7110,7043,1544,0,silica
55356,7426,7427,7134,6745,0,silica
55357,7668,11421,7106,7122,0,silica
55358,7426,6729,6518,11421,0,silica
55359,7426,6518,10562,11421,0,silica
55360,7426,10562,6518,6729,0,silica
55361,7426,6729,7307,10562,0,silica
55362,7426,7427,7307,6729,0,silica
55363,7426,7307,6745,10562,0,silica
55364,7426,6745,7307,7427,0,silica
55365,6739,6741,6996,6679,0,silica
55366,6739,6996,7103,6679,0,silica
55367,6739,7529,6741,7442,0,silica
55368,6739,7529,6996,6741,0,silica
55369,9634,7060,7030,7730,0,silica
55370,6785,7730,7060,9634,0,silica
55371,6739,7730,7103,7465,0,silica
55372,6739,7730,6740,7103,0,silica
55373,6739,6740,6679,7103,0,silica
55374,7668,7102,10561,9887,0,silica
55375,10561,9887,7124,7134,0,silica
55376,6614,6758,7171,7168,0,silica
55377,10561,6742,7295,7465,0,silica
55378,10561,7295,6742,7124,0,silica
55379,7426,7465,11421,10562,0,silica
55380,7426,6742,10561,10562,0,silica
55381,7224,8362,9469,7295,0,silica
55382,6742,6743,7124,7295,0,silica
55383,7527,349,7225,2439,0,silica
55384,6762,7224,7225,7226,0,silica
55385,6784,10125,7492,9256,0,silica
55386,6614,237,7168,236,0,silica
55387,10561,7102,7297,9887,0,silica
55388,7297,10561,7295,7102,0,silica
55389,6784,6759,6785,6787,0,silica
55390,6519,6520,6518,7797,0,silica
55391,6518,10125,6519,7797,0,silica
55392,6519,10562,6518,7465,0,silica
55393,7053,7606,6517,6727,0,silica
55394,6742,11308,6744,6743,0,silica
55395,6519,6785,7226,7465,0,silica
55396,7304,7494,7297,7599,0,silica
55397,7226,6784,6519,7227,0,silica
55398,6760,9752,6703,6705,0,silica
55399,8795,6487,6578,6580,0,silica
55400,6742,11307,6744,11308,0,silica
55401,7224,9469,7225,7227,0,silica
55402,7226,6760,7296,7442,0,silica
55403,7296,7690,7504,7530,0,silica
55404,6760,7577,7690,11404,0,silica
55405,7296,7530,7102,7442,0,silica
55406,7296,7504,9301,6887,0,silica
55407,6760,7296,7689,9301,0,silica
55408,7296,7504,6758,7530,0,silica
55409,7296,7494,6758,7504,0,silica
55410,7296,7494,7504,6887,0,silica
55411,6996,7102,6845,7530,0,silica
55412,6996,6845,7013,7530,0,silica
55413,6659,1629,6863,5108,0,silica
55414,9634,7030,7060,7028,0,silica
55415,6739,7465,7103,7102,0,silica
55416,6996,6662,7102,7104,0,silica
55417,9634,7028,6895,6741,0,silica
55418,6756,10690,6799,7656,0,silica
55419,6756,7098,6799,10690,0,silica
55420,6756,7098,10690,7372,0,silica
55421,6756,7097,7098,7372,0,silica
55422,6756,6799,6757,7656,0,silica
55423,7304,6758,6756,7097,0,silica
55424,7304,7168,7494,7599,0,silica
55425,10476,7212,9196,12676,0,silica
55426,233,7204,10405,10398,0,silica
55427,6755,6845,6798,7500,0,silica
55428,7205,10399,11436,12677,0,silica
55429,7205,7206,11436,10399,0,silica
55430,7205,7206,6757,11436,0,silica
55431,7304,7097,6756,7372,0,silica
55432,7343,2709,233,2687,0,silica
55433,7343,2687,233,234,0,silica
55434,9639,7827,11382,11338,0,silica
55435,7828,7186,451,452,0,silica
55436,7319,448,2688,449,0,silica
55437,10405,233,2423,234,0,silica
55438,7172,7204,7171,6758,0,silica
55439,233,7204,10398,7343,0,silica
55440,339,7170,2423,340,0,silica
55441,7170,7171,235,2424,0,silica
55442,7170,2424,6616,7171,0,silica
55443,10398,10402,7731,12628,0,silica
55444,7731,10405,7399,6844,0,silica
55445,10405,2423,233,339,0,silica
55446,7342,2643,453,2665,0,silica
55447,7342,11430,7169,7245,0,silica
55448,7342,7245,7169,7489,0,silica
55449,7342,2643,2665,235,0,silica
55450,7342,7169,2643,235,0,silica
55451,7342,7866,453,2643,0,silica
55452,7342,453,7866,11430,0,silica
55453,7171,236,235,2424,0,silica
55454,7171,236,7169,235,0,silica
55455,7171,7169,7489,235,0,silica
55456,7204,7170,10405,6844,0,silica
55457,7171,7168,6758,7489,0,silica
55458,7204,233,10405,234,0,silica
55459,7170,6616,2424,341,0,silica
55460,7170,7056,7398,7172,0,silica
55461,7731,231,337,2432,0,silica
55462,7168,7599,7414,7494,0,silica
55463,7304,7297,7097,7238,0,silica
55464,6614,238,237,2469,0,silica
55465,6614,7414,6887,7494,0,silica
55466,7168,7868,7414,7599,0,silica
55467,7304,7168,7599,7305,0,silica
55468,7169,11430,7866,7373,0,silica
55469,7169,7244,11430,7373,0,silica
55470,6614,237,236,2425,0,silica
55471,7171,236,342,2425,0,silica
55472,7169,7244,7305,7489,0,silica
55473,7169,7373,7305,7244,0,silica
55474,7341,7343,2665,2687,0,silica
55475,7866,2621,455,454,0,silica
55476,7866,2643,2621,454,0,silica
55477,7866,2606,455,2621,0,silica
55478,7866,9663,11431,11430,0,silica
55479,7866,11430,11431,7373,0,silica
55480,7131,457,456,2628,0,silica
55481,10507,7145,11335,7790,0,silica
55482,7131,456,2606,2628,0,silica
55483,7130,457,7650,456,0,silica
55484,7131,7147,7868,7867,0,silica
55485,7131,2628,2606,238,0,silica
55486,7131,2606,7868,238,0,silica
55487,7131,7866,7868,2606,0,silica
55488,7131,7868,7396,238,0,silica
55489,6885,240,239,2447,0,silica
55490,6885,240,6887,239,0,silica
55491,6885,346,240,2447,0,silica
55492,9227,9301,6885,7392,0,silica
55493,7392,2401,241,347,0,silica
55494,7392,347,348,2401,0,silica
55495,8362,7694,6886,241,0,silica
55496,8362,6743,7295,7126,0,silica
55497,8362,7694,241,242,0,silica
55498,7800,8362,7694,6886,0,silica
55499,8362,6886,7125,6887,0,silica
55500,8362,7295,7125,7126,0,silica
55501,8362,7125,6886,7126,0,silica
55502,7694,242,2694,241,0,silica
55503,7694,6886,7113,7800,0,silica
55504,7694,241,2694,2672,0,silica
55505,7694,6886,241,2672,0,silica
55506,8362,7126,7800,6743,0,silica
55507,6742,6744,11307,10562,0,silica
55508,7694,242,2703,2694,0,silica
55509,9346,457,7132,458,0,silica
55510,7113,7800,11179,11276,0,silica
55511,7113,11179,7628,11276,0,silica
55512,7113,7628,11179,7800,0,silica
55513,7113,7628,7800,6886,0,silica
55514,7132,7146,7481,7147,0,silica
55515,7304,6756,7305,7372,0,silica
55516,7132,7628,7481,7146,0,silica
55517,6614,7172,6615,6616,0,silica
55518,7481,7132,7147,7396,0,silica
55519,7336,7694,7359,460,0,silica
55520,7495,9910,7335,11276,0,silica
55521,9909,12753,9910,6664,0,silica
55522,7481,7148,12750,9575,0,silica
55523,7481,7413,12750,7483,0,silica
55524,7481,12750,7413,9575,0,silica
55525,10507,10508,7409,9574,0,silica
55526,10507,11431,10508,7867,0,silica
55527,7481,7147,7146,7148,0,silica
55528,7495,7132,7146,7628,0,silica
55529,9235,7628,7146,7431,0,silica
55530,11333,9972,7855,7430,0,silica
55531,11333,7534,7657,10163,0,silica
55532,7344,7854,10524,12753,0,silica
55533,9909,7345,7344,7347,0,silica
55534,7430,9235,7431,7429,0,silica
55535,11179,7800,11180,6666,0,silica
55536,11209,7334,7335,11208,0,silica
55537,11179,7429,11180,9236,0,silica
55538,11179,11180,7429,6666,0,silica
55539,11179,6666,7856,11276,0,silica
55540,11179,11276,6663,6666,0,silica
55541,11179,6663,7800,6666,0,silica
55542,11179,7800,6663,11276,0,silica
55543,11179,7376,11180,7800,0,silica
55544,7376,6744,6743,6745,0,silica
55545,7376,6743,7124,6745,0,silica
55546,7376,7126,7124,6743,0,silica
55547,7376,6743,7800,7126,0,silica
55548,7376,7127,7363,6745,0,silica
55549,7376,7363,11180,6745,0,silica
55550,7376,11180,7363,7127,0,silica
55551,7376,6745,7124,7127,0,silica
55552,7376,7124,7126,7127,0,silica
55553,7426,7122,7427,6729,0,silica
55554,7124,6745,7134,7127,0,silica
55555,7124,7126,7125,7295,0,silica
55556,10561,7102,7226,7295,0,silica
55557,7668,7122,7426,11421,0,silica
55558,9469,6742,7295,6743,0,silica
55559,10561,7465,7226,7102,0,silica
55560,7226,6519,6742,7227,0,silica
55561,7297,7295,6887,7296,0,silica
55562,6615,6887,7504,238,0,silica
55563,7627,7125,7126,6886,0,silica
55564,7414,7125,7415,6886,0,silica
55565,7189,6761,7528,7190,0,silica
55566,7125,9887,7297,7239,0,silica
55567,7125,7297,7415,7239,0,silica
55568,7259,7304,7372,7238,0,silica
55569,7125,7414,7297,6887,0,silica
55570,7124,7125,7127,7239,0,silica
55571,7125,7627,7126,7127,0,silica
