field_index,source_node_id,jax_potential_V,elmer_potential_V,elmer_minus_jax_V
1883,5801,4.39706366546643634e-01,4.39706366552930383e-01,6.28674889924241143e-12
1884,5802,4.44614292600029548e-01,4.44614292607438455e-01,7.40890682138228840e-12
1885,5803,4.43735299273841588e-01,4.43735299289431229e-01,1.55896406894839856e-11
1886,5804,4.49789727780066928e-01,4.49789727779188575e-01,-8.78352945932192597e-13
1887,5805,4.50159257687755665e-01,4.50159257684042913e-01,-3.71275232780021724e-12
1888,5806,4.55400714282896635e-01,4.55400714279169561e-01,-3.72707420481788176e-12
1889,5807,4.55379347698830761e-01,4.55379347689983061e-01,-8.84770035014526002e-12
1890,5808,4.60951158480501777e-01,4.60951158466118560e-01,-1.43832168397750593e-11
1891,5809,4.08232946983291933e-01,4.08232946959950882e-01,-2.33410513139631348e-11
1892,5810,4.55436634235462434e-01,4.55436634233447546e-01,-2.01488825624096535e-12
1893,5811,3.86108830410047454e-01,3.86108830419654159e-01,9.60670432093024829e-12
1894,5812,2.77778403818601360e-01,2.77778403861967726e-01,4.33663660537320084e-11
1895,5813,3.90528198497475720e-01,3.90528198478233168e-01,-1.92425519962569069e-11
1896,5814,3.01978751518769961e-01,3.01978751475849405e-01,-4.29205559981937768e-11
1897,5815,2.48766706483855349e-01,2.48766706554433836e-01,7.05784874988069078e-11
1898,5816,3.27004108082220857e-01,3.27004108132266547e-01,5.00456898144818751e-11
1899,5817,6.50575780785137558e-02,6.50575780583876606e-02,-2.01260952348292221e-11
1900,5818,1.86745954816984333e-01,1.86745954891397309e-01,7.44129757812572734e-11
1901,5819,1.21386600972220843e-01,1.21386601034046276e-01,6.18254336615109423e-11
1902,5820,2.32833717604260138e-01,2.32833717682278146e-01,7.80180087200932348e-11
1903,5821,2.88491932402032636e-01,2.88491932401034157e-01,-9.98479077196634535e-13
1904,5822,4.61248278452330351e-01,4.61248278431820313e-01,-2.05100381123202169e-11
1905,5823,4.66937273262156727e-01,4.66937273234918515e-01,-2.72382116861535906e-11
1906,5824,4.66204340118575644e-01,4.66204340110232207e-01,-8.34343705236051392e-12
1907,5825,4.72020870120959724e-01,4.72020870111557134e-01,-9.40258981785291326e-12
1908,5826,4.73643990519366231e-01,4.73643990489909350e-01,-2.94568813785645034e-11
1909,5827,4.78196203041396317e-01,4.78196203021201527e-01,-2.01947902844779037e-11
1910,5828,4.76862541713319987e-01,4.76862541708924503e-01,-4.39548397679345726e-12
1911,5829,4.82756944114716702e-01,4.82756944114856423e-01,1.39721567649075951e-13
1912,5830,4.84624463493953050e-01,4.84624463475993750e-01,-1.79593007132439197e-11
1913,5831,4.88876888863469694e-01,4.88876888863459813e-01,-9.88098491916389321e-15
1914,5832,4.90816083544242554e-01,4.90816083518472390e-01,-2.57701637806917461e-11
1915,5833,4.95079662781074237e-01,4.95079662777913931e-01,-3.16030535074673935e-12
1916,5834,4.81356329656192183e-01,4.81356329669898719e-01,1.37065359062660264e-11
1917,5835,4.97384380449832575e-01,4.97384380413801175e-01,-3.60314000857897554e-11
1918,5836,5.01448027712980804e-01,5.01448027704196497e-01,-8.78430661543916358e-12
1919,5837,4.99052093495193028e-01,4.99052093504755101e-01,9.56207335534031699e-12
1920,5838,5.05133045267104119e-01,5.05133045280580784e-01,1.34766642290173877e-11
1921,5839,5.07872592710584492e-01,5.07872592692719671e-01,-1.78648207338483189e-11
1922,5840,5.11327704089840962e-01,5.11327704087379931e-01,-2.46103137868658450e-12
1923,5841,5.14368754465938327e-01,5.14368754463526034e-01,-2.41229258790554013e-12
1924,5842,5.17543841501745483e-01,5.17543841505723856e-01,3.97837318644178595e-12
1925,5843,5.20868552610445290e-01,5.20868552610263991e-01,-1.81299419921288063e-13
1926,5844,5.23734598820568498e-01,5.23734598805155382e-01,-1.54131152285685857e-11
1927,5845,5.27313943306827793e-01,5.27313943309748900e-01,2.92110780009124937e-12
1928,5846,5.29874871503208000e-01,5.29874871496774147e-01,-6.43385345000524467e-12
1929,5847,5.33722230367102091e-01,5.33722230381056817e-01,1.39547262634209801e-11
1930,5848,5.35953252676548031e-01,5.35953252681106274e-01,4.55824267220350521e-12
1931,5849,5.40022624861585920e-01,5.40022624866356438e-01,4.77051731451183514e-12
1932,5850,5.18823767224280696e-01,5.18823767228238419e-01,3.95772303818375804e-12
1933,5851,5.37361040204170082e-01,5.37361040214482832e-01,1.03127506534406166e-11
1934,5852,5.44140959401098967e-01,5.44140959413026648e-01,1.19276810650603693e-11
1935,5853,5.46132315177160987e-01,5.46132315148784797e-01,-2.83761902863943760e-11
1936,5854,5.50725685544129928e-01,5.50725685536485265e-01,-7.64466268066144039e-12
1937,5855,5.52137120570262541e-01,5.52137120559630934e-01,-1.06316067061129615e-11
1938,5856,5.56878866141700457e-01,5.56878866140729567e-01,-9.70890035034699395e-13
1939,5857,5.57950188232688715e-01,5.57950188213293674e-01,-1.93950411286891722e-11
1940,5858,5.62822100303258965e-01,5.62822100293071226e-01,-1.01877395408678240e-11
1941,5859,5.61713716360205284e-01,5.61713716358155812e-01,-2.04947170345803897e-12
1942,5860,5.68025859720419191e-01,5.68025859712138037e-01,-8.28115354067904264e-12
1943,5861,5.68465942031571192e-01,5.68465942013347103e-01,-1.82240889046170196e-11
1944,5862,5.73719023413552964e-01,5.73719023430230846e-01,1.66778812982215641e-11
1945,5863,5.74364495307918776e-01,5.74364495331079028e-01,2.31602514944029281e-11
1946,5864,5.79272639622712804e-01,5.79272639642092968e-01,1.93801641401591951e-11
1947,5865,5.79110536058041525e-01,5.79110536055644221e-01,-2.39730457707310052e-12
1948,5866,5.84637520790129539e-01,5.84637520799912380e-01,9.78284120378702937e-12
1949,5867,5.85539362077580949e-01,5.85539362087554527e-01,9.97357751941763127e-12
1950,5868,5.90602952536824599e-01,5.90602952561740557e-01,2.49159581855451506e-11
1951,5869,5.89722389315360362e-01,5.89722389308752537e-01,-6.60782539796400670e-12
1952,5870,5.95449092162517291e-01,5.95449092176907668e-01,1.43903777782838915e-11
1953,5871,5.96512363638569076e-01,5.96512363636289344e-01,-2.27973195876529644e-12
1954,5872,6.01380936390361498e-01,6.01380936401431310e-01,1.10698117339325108e-11
1955,5873,6.00088678122839725e-01,6.00088678137870146e-01,1.50304213519802943e-11
1956,5874,6.05889004411194532e-01,6.05889004415655186e-01,4.46065406833895395e-12
1957,5875,6.07531105513906544e-01,6.07531105499161339e-01,-1.47452050569540916e-11
1958,5876,6.11866199789295018e-01,6.11866199783256515e-01,-6.03850303093622642e-12
1959,5877,6.13849812452117005e-01,6.13849812462412214e-01,1.02952091296515391e-11
1960,5878,6.17970868147603269e-01,6.17970868134041229e-01,-1.35620403796110622e-11
1961,5879,6.20310786884961329e-01,6.20310786886110965e-01,1.14963594199934960e-12
1962,5880,6.24214195874456479e-01,6.24214195871784505e-01,-2.67197375336536425e-12
1963,5881,6.26876202364010204e-01,6.26876202349437417e-01,-1.45727874212298047e-11
1964,5882,6.30501376134177338e-01,6.30501376120313539e-01,-1.38637989977041798e-11
1965,5883,6.33518974811275504e-01,6.33518974812331548e-01,1.05604414102344890e-12
1966,5884,6.36825770337481889e-01,6.36825770317408391e-01,-2.00734984190376053e-11
1967,5885,6.40187957488788539e-01,6.40187957463091761e-01,-2.56967780387640232e-11
1968,5886,6.43150118606798382e-01,6.43150118603699306e-01,-3.09907655093866197e-12
1969,5887,6.46843794858649290e-01,6.46843794832271057e-01,-2.63782329312789443e-11
1970,5888,6.49434588997817919e-01,6.49434588996340545e-01,-1.47737377886869581e-12
1971,5889,6.53448437111377456e-01,6.53448437082031042e-01,-2.93464141876143003e-11
1972,5890,6.55623922765439127e-01,6.55623922764156597e-01,-1.28252963804698084e-12
1973,5891,6.59799448246231934e-01,6.59799448233654551e-01,-1.25773835790710109e-11
1974,5892,6.61621147830352307e-01,6.61621147850632974e-01,2.02806660354326596e-11
1975,5893,6.65991196835269417e-01,6.65991196839079813e-01,3.81039644281599976e-12
1976,5894,6.67411100446288486e-01,6.67411100453605299e-01,7.31681382148963166e-12
1977,5895,6.45838785503824120e-01,6.45838785502226398e-01,-1.59772195473806278e-12
1978,5896,6.33783101863203635e-01,6.33783101870026289e-01,6.82265355322897449e-12
1979,5897,6.15896034929995118e-01,6.15896034930097369e-01,1.02251540567976917e-13
1980,5898,6.71919478266635783e-01,6.71919478274567994e-01,7.93221044403935593e-12
1981,5899,6.71185375484472435e-01,6.71185375475831014e-01,-8.64142091216990593e-12
1982,5900,5.53322640894371998e-01,5.53322640878964767e-01,-1.54072310465380724e-11
1983,5901,6.72933050698697244e-01,6.72933050699775381e-01,1.07813757921348952e-12
1984,5902,5.26352237424741576e-01,5.26352237421703673e-01,-3.03790326228181584e-12
1985,5903,6.16140853383789322e-01,6.16140853392733168e-01,8.94384566407779857e-12
1986,5904,4.93960555591663741e-01,4.93960555538667412e-01,-5.29963295470281537e-11
1987,5905,2.53912637327659230e-01,2.53912637260186314e-01,-6.74729161431741886e-11
1988,5906,1.87235398979390233e-01,1.87235399009048148e-01,2.96579150127485036e-11
1989,5907,2.74196093246614925e-01,2.74196093201338031e-01,-4.52768933456582090e-11
1990,5908,3.63283154777094996e-01,3.63283154811452347e-01,3.43573502981087131e-11
1991,5909,2.02137624206436245e-01,2.02137624272357819e-01,6.59215737552898418e-11
1992,5910,4.33573531020604724e-02,4.33573530620734657e-02,-3.99870067613328217e-11
1993,5911,5.49430633299555327e-01,5.49430633325907913e-01,2.63525867794101032e-11
1994,5912,1.25125598493777246e-01,1.25125598453448561e-01,-4.03286848360551176e-11
1995,5913,3.47540648526482976e-01,3.47540648588577139e-01,6.20941631446214615e-11
1996,5914,3.68304537208407334e-01,3.68304537168300472e-01,-4.01068622757350113e-11
1997,5915,6.57628219928581670e-01,6.57628219946626236e-01,1.80445658415351318e-11
1998,5916,4.31511530425434942e-01,4.31511530471190063e-01,4.57551219135154952e-11
1999,5917,4.24956234846077030e-01,4.24956234905760011e-01,5.96829807797405465e-11
2000,5918,3.57764488223087707e-01,3.57764488277182102e-01,5.40943956295336648e-11
2001,5919,2.12125442016916299e-01,2.12125442039820061e-01,2.29037622201389013e-11
2002,5920,2.17045717319760856e-01,2.17045717368685331e-01,4.89244755819129296e-11
2003,5921,1.46562665101375084e-01,1.46562664987142516e-01,-1.14232567849370525e-10
2004,5922,6.29847244188045052e-01,6.29847244163500131e-01,-2.45449216507154233e-11
2005,5923,3.42295184410336462e-01,3.42295184490944593e-01,8.06081312809681094e-11
2006,5924,6.57869871072419787e-01,6.57869871059733047e-01,-1.26867405469965888e-11
2007,5925,3.78535014803756842e-01,3.78535014810159554e-01,6.40271169416450903e-12
2008,5926,5.13598585830133403e-01,5.13598585854339595e-01,2.42061926059022881e-11
2009,5927,7.02595897545501974e-02,7.02595897834947525e-02,2.89445550860634171e-11
2010,5928,2.35687723860422416e-01,2.35687723755420853e-01,-1.05001562999973430e-10
2011,5929,2.42699995016508241e-01,2.42699994910197420e-01,-1.06310821257338262e-10
2012,5930,4.55729238544747617e-01,4.55729238534423542e-01,-1.03240749282917932e-11
2013,5931,1.60376682175342566e-01,1.60376682156261413e-01,-1.90811533240520248e-11
2014,5932,5.03424175209454039e-01,5.03424175236790505e-01,2.73364664238329169e-11
2015,5933,4.97088670082525719e-01,4.97088670115445275e-01,3.29195559700679041e-11
2016,5934,1.74790609258695689e-01,1.74790609293220850e-01,3.45251605082808055e-11
2017,5935,3.73041499367113699e-02,3.73041498986992348e-02,-3.80121351062356894e-11
2018,5936,3.45129622606622360e-02,3.45129622215237103e-02,-3.91385257536569497e-11
2019,5937,1.99553454431689925e-01,1.99553454394241658e-01,-3.74482667098163802e-11
2020,5938,2.11096061290172776e-01,2.11096061172280386e-01,-1.17892390294471738e-10
2021,5939,3.16765515084827087e-01,3.16765515092018723e-01,7.19163617546314526e-12
2022,5940,3.12601801088085107e-01,3.12601801100517940e-01,1.24328325412648155e-11
2023,5941,3.13304605499763411e-01,3.13304605434465533e-01,-6.52978782156310444e-11
2024,5942,6.43700447198031100e-01,6.43700447157604438e-01,-4.04266620179782876e-11
2025,5943,3.72400760827556854e-01,3.72400760851540891e-01,2.39840369786747942e-11
2026,5944,3.14228276900073433e-02,3.14228276938258236e-02,3.81848025421405168e-12
2027,5945,2.84373366510988733e-02,2.84373366475783526e-02,-3.52052068053332334e-12
2028,5946,2.58812236825074968e-02,2.58812237327708354e-02,5.02633386301187812e-11
2029,5947,2.25323575494995390e-02,2.25323575822678306e-02,3.27682915524096785e-11
2030,5948,2.49124243243494074e-02,2.49124243122582877e-02,-1.20911197720730001e-11
2031,5949,1.87459174632178434e-02,1.87459174745431140e-02,1.13252705824518074e-11
2032,5950,2.09763193671528986e-02,2.09763193478925206e-02,-1.92603780146960446e-11
2033,5951,1.68113756190400587e-02,1.68113756676351103e-02,4.85950515938249339e-11
2034,5952,1.31856547444521785e-02,1.31856547700535572e-02,2.56013786559261547e-11
2035,5953,3.49454691158360919e-01,3.49454691067505263e-01,-9.08556563317119981e-11
2036,5954,7.64116343391205710e-02,7.64116343358059863e-02,-3.31458471780621267e-12
2037,5955,4.34591505163564984e-01,4.34591505129900357e-01,-3.36646266418938467e-11
2038,5956,4.40580074405239275e-01,4.40580074391306808e-01,-1.39324662917772457e-11
2039,5957,3.62668509554050000e-01,3.62668509609412715e-01,5.53627144128654436e-11
2040,5958,6.68225581073612851e-01,6.68225581108327638e-01,3.47147866008867823e-11
2041,5959,3.32711079977634827e-01,3.32711080057125408e-01,7.94905807843804268e-11
2042,5960,3.27542405134030823e-01,3.27542405202642550e-01,6.86117274106834429e-11
2043,5961,3.25389196976533956e-01,3.25389196899935784e-01,-7.65981722494757378e-11
2044,5962,2.94786136118238180e-02,2.94786135705549061e-02,-4.12689118989284509e-11
2045,5963,4.07201426557423918e-02,4.07201426098464173e-02,-4.58959745208709080e-11
2046,5964,1.82218069705261838e-02,1.82218069766607003e-02,6.13451650588459074e-12
2047,5965,6.62586962460303019e-01,6.62586962440833593e-01,-1.94694260713390577e-11
2048,5966,6.67649030535177546e-01,6.67649030518421949e-01,-1.67555969099453250e-11
2049,5967,6.74464989324277453e-01,6.74464989320373021e-01,-3.90443233300175052e-12
2050,5968,6.04909606389324339e-01,6.04909606391877186e-01,2.55284682282308495e-12
2051,5969,5.98786007501263318e-01,5.98786007514333529e-01,1.30702115797021179e-11
2052,5970,4.19714905911833303e-01,4.19714905881088507e-01,-3.07447955982809162e-11
2053,5971,4.25264954823201813e-01,4.25264954792746341e-01,-3.04554714780636004e-11
2054,5972,4.96598598029505886e-02,4.96598596892781560e-02,-1.13672432577871518e-10
2055,5973,5.21107029202279470e-01,5.21107029180922776e-01,-2.13566941908993613e-11
2056,5974,5.25112101040886681e-01,5.25112101053854308e-01,1.29676269722267534e-11
2057,5975,5.33442727912854964e-01,5.33442727928365445e-01,1.55104817878282120e-11
2058,5976,5.13013568983169854e-01,5.13013568921999008e-01,-6.11708461661919500e-11
2059,5977,5.08701472548050426e-01,5.08701472498846008e-01,-4.92044183175721628e-11
2060,5978,6.58236079859931128e-02,6.58236079617249975e-02,-2.42681152951007562e-11
2061,5979,8.17932923493644576e-02,8.17932925171595548e-02,1.67795097261169701e-10
2062,5980,7.79036330563462331e-02,7.79036331547158373e-02,9.83696041290116341e-11
2063,5981,8.60874747573251303e-02,8.60874748896412467e-02,1.32316116396857808e-10
2064,5982,9.80443365884384188e-02,9.80443367412864586e-02,1.52848039780550948e-10
2065,5983,9.37525958869057652e-02,9.37525960224771943e-02,1.35571429082936845e-10
2066,5984,1.13995067338406947e-01,1.13995067317667106e-01,-2.07398404006298165e-11
2067,5985,1.18230247618776527e-01,1.18230247606484914e-01,-1.22916121725324956e-11
2068,5986,1.10209900630491298e-01,1.10209900675824951e-01,4.53336534977921701e-11
2069,5987,1.29883326382185471e-01,1.29883326256087339e-01,-1.26098131936203117e-10
2070,5988,1.34737024539201805e-01,1.34737024396080735e-01,-1.43121070550478180e-10
2071,5989,1.77703073012909468e-01,1.77703073059714611e-01,4.68051430946303526e-11
2072,5990,1.93128541303299622e-01,1.93128541265057380e-01,-3.82422427058770609e-11
2073,5991,2.10172133478093215e-01,2.10172133315292747e-01,-1.62800467551349470e-10
2074,5992,2.25445931265857713e-01,2.25445931074216815e-01,-1.91640897595490856e-10
2075,5993,2.21822678642869864e-01,2.21822678491285230e-01,-1.51584633734103136e-10
2076,5994,2.57809724430860754e-01,2.57809724297941356e-01,-1.32919397710651310e-10
2077,5995,2.62744225282098620e-01,2.62744225180599422e-01,-1.01499197935339680e-10
2078,5996,2.73165194626268482e-01,2.73165194548258217e-01,-7.80102649144964744e-11
2079,5997,2.89239657133327610e-01,2.89239657100753333e-01,-3.25742766094094804e-11
2080,5998,3.05625905318808511e-01,3.05625905246406482e-01,-7.24020288167537274e-11
2081,5999,3.21548794254591874e-01,3.21548794159455198e-01,-9.51366763146666017e-11
2082,6000,3.32088397856895479e-01,3.32088397777832389e-01,-7.90630894087485103e-11
2083,6001,3.53070192601022237e-01,3.53070192484284839e-01,-1.16737397526378572e-10
2084,6002,3.42834074770719477e-01,3.42834074673582512e-01,-9.71369651381337462e-11
2085,6003,3.69015436426594512e-01,3.69015436352670867e-01,-7.39236449831537357e-11
2086,6004,3.85214356037469730e-01,3.85214356036130412e-01,-1.33931754575655759e-12
2087,6005,4.24838559980960151e-01,4.24838560062732296e-01,8.17721446111363548e-11
2088,6006,4.40987786021917516e-01,4.40987786062686848e-01,4.07693323545288422e-11
2089,6007,4.44828350032258346e-01,4.44828350047585364e-01,1.53270174330089048e-11
2090,6008,4.72589808817992563e-01,4.72589808781343657e-01,-3.66489061320862675e-11
2091,6009,4.68123125036946475e-01,4.68123125010987018e-01,-2.59594568063903353e-11
2092,6010,4.01153647599569008e-01,4.01153647669613367e-01,7.00443592016597449e-11
2093,6011,3.97027290081190642e-01,3.97027290110666065e-01,2.94754221030757435e-11
2094,6012,4.09120855483529167e-01,4.09120855575257236e-01,9.17280695844624461e-11
2095,6013,4.11920497124080964e-01,4.11920497201548164e-01,7.74671993220010791e-11
2096,6014,1.07327145657274275e-02,1.07327146136163079e-02,4.78888803612242953e-11
2097,6015,5.52522150407233403e-01,5.52522150447791072e-01,4.05576683348840561e-11
2098,6016,5.56208270950743655e-01,5.56208270989163922e-01,3.84202669678757047e-11
2099,6017,5.64095548522866141e-01,5.64095548570140659e-01,4.72745176338662532e-11
2100,6018,5.99973104752191455e-01,5.99973104746031605e-01,-6.15985040752775603e-12
2101,6019,6.04708992106530285e-01,6.04708992101835374e-01,-4.69491112653486198e-12
2102,6020,5.96818098281259202e-01,5.96818098290270660e-01,9.01145824627747061e-12
2103,6021,5.89322180447928501e-01,5.89322180469020851e-01,2.10923500887361115e-11
2104,6022,5.84557021018666911e-01,5.84557021060048476e-01,4.13815648414583848e-11
2105,6023,5.78581419575528888e-01,5.78581419617369974e-01,4.18410861513507371e-11
2106,6024,6.15403131747313759e-01,6.15403131723500141e-01,-2.38136177443948327e-11
2107,6025,6.31173120826670986e-01,6.31173120803864895e-01,-2.28060903495475031e-11
2108,6026,6.47227690988587456e-01,6.47227690955638257e-01,-3.29491989248253958e-11
2109,6027,4.56278731075788757e-01,4.56278731076114441e-01,3.25683924273789671e-13
2110,6028,3.37320421151658778e-01,3.37320421050734953e-01,-1.00923824852827693e-10
2111,6029,6.77573868366993404e-01,6.77573868366825205e-01,-1.68198788230711216e-13
2112,6030,6.78588218479736049e-01,6.78588218480417726e-01,6.81676937119846116e-13
2113,6031,2.29463249449888801e-01,2.29463249300040445e-01,-1.49848355945891853e-10
2114,6032,6.51293710146124916e-01,6.51293710117225921e-01,-2.88989943086903622e-11
2115,6033,4.76404880939314213e-01,4.76404880895216987e-01,-4.40972258708427489e-11
2116,6034,4.82969694642316150e-01,4.82969694580419162e-01,-6.18969875354480337e-11
2117,6035,4.75724339080670688e-01,4.75724339091514181e-01,1.08434927703626727e-11
2118,6036,4.80285983166770181e-01,4.80285983189890020e-01,2.31198393763065724e-11
2119,6037,4.70169719817588816e-01,4.70169719830878574e-01,1.32897581828217426e-11
2120,6038,4.88649588388388123e-01,4.88649588332356499e-01,-5.60316237852021004e-11
2121,6039,5.71792673195341550e-01,5.71792673254594708e-01,5.92531579357569171e-11
2122,6040,5.50534377922798079e-02,5.50534377012886975e-02,-9.09911104796101711e-11
2123,6041,5.00380228189650778e-01,5.00380228233853197e-01,4.42024195024259825e-11
2124,6042,5.08573814954215941e-01,5.08573815009428998e-01,5.52130563491459725e-11
2125,6043,4.97150530100768928e-01,4.97150530024525250e-01,-7.62436780377129253e-11
2126,6044,2.41439471998130373e-01,2.41439471827263136e-01,-1.70867237025973395e-10
2127,6045,1.05753370953707623e-02,1.05753371252796224e-02,2.99088601107833085e-11
2128,6046,1.44390097150742976e-02,1.44390097182864937e-02,3.21219613408363358e-12
2129,6047,2.19515244215618653e-02,2.19515243988839953e-02,-2.26778699985441534e-11
2130,6048,1.97403961339378820e-01,1.97403961433894382e-01,9.45155620435400579e-11
2131,6049,3.82074447786659832e-01,3.82074447782688287e-01,-3.97154531484034123e-12
2132,6050,4.85721683984672914e-01,4.85721684009470689e-01,2.47977749445738027e-11
2133,6051,5.36824113230270572e-01,5.36824113249802282e-01,1.95317095830205290e-11
2134,6052,3.76892927033663394e-01,3.76892927045791359e-01,1.21279652987027475e-11
2135,6053,7.08576689939298676e-02,7.08576690095150119e-02,1.55851442862342537e-11
2136,6054,1.82234589116264417e-01,1.82234589144079945e-01,2.78155276589586720e-11
2137,6055,4.37283115800406463e-01,4.37283115838870196e-01,3.84637321992897796e-11
2138,6056,2.02806620409382604e-01,2.02806620511115698e-01,1.01733094171052585e-10
2139,6057,1.01840521277296744e-01,1.01840521381837426e-01,1.04540681666875912e-10
2140,6058,6.78573131114685091e-01,6.78573131098128446e-01,-1.65566449439324970e-11
2141,6059,5.42086106515331956e-01,5.42086106557803427e-01,4.24714707847329009e-11
2142,6060,1.52257614994400717e-02,1.52257614972495688e-02,-2.19050298733147741e-12
2143,6061,6.36689797371932098e-01,6.36689797330858731e-01,-4.10733669298224413e-11
2144,6062,2.74295241920581509e-02,2.74295241548002701e-02,-3.72578808083279256e-11
2145,6063,2.03079584100789717e-02,2.03079584799069970e-02,6.98280253064176293e-11
2146,6064,2.30728176476676893e-02,2.30728177358871071e-02,8.82194178819517560e-11
2147,6065,5.01054112147708341e-01,5.01054112089283743e-01,-5.84245984924791628e-11
2148,6066,4.90062792287071017e-02,4.90062792243642839e-02,-4.34281777206280140e-12
2149,6067,5.68090072911034749e-01,5.68090072980621308e-01,6.95865587374555616e-11
2150,6068,3.76418150683442282e-02,3.76418150205242719e-02,-4.78199563280767848e-11
2151,6069,6.22928142945356811e-01,6.22928142938185658e-01,-7.17115256065881113e-12
2152,6070,6.09452141541796832e-01,6.09452141545245185e-01,3.44835271448573621e-12
2153,6071,1.67479269787565721e-01,1.67479269806571546e-01,1.90058246918312079e-11
2154,6072,3.37293928022591782e-01,3.37293928085598049e-01,6.30062668705022588e-11
2155,6073,3.53091428599504487e-01,3.53091428642033023e-01,4.25285362481986340e-11
2156,6074,4.14039914835344747e-01,4.14039914806745291e-01,-2.85994561366464950e-11
2157,6075,2.71716271867320336e-01,2.71716271919069940e-01,5.17496046015253341e-11
2158,6076,1.44623158595760470e-01,1.44623158593403689e-01,-2.35678143667428230e-12
2159,6077,1.47893757327543257e-01,1.47893757346140797e-01,1.85975401745253066e-11
2160,6078,1.53680294584547850e-01,1.53680294573475568e-01,-1.10722819801623018e-11
2161,6079,1.50420398224148599e-01,1.50420398237073982e-01,1.29253829861397662e-11
2162,6080,1.42047745620310334e-01,1.42047745680827647e-01,6.05173133827463516e-11
2163,6081,1.36382574342229002e-01,1.36382574443771970e-01,1.01542968478085527e-10
2164,6082,4.29539113910561210e-01,4.29539113889328084e-01,-2.12331263682585814e-11
2165,6083,2.22422200703200929e-01,2.22422200735879094e-01,3.26781657289387795e-11
2166,6084,3.01307594593102634e-01,3.01307594617099939e-01,2.39973041438190648e-11
2167,6085,2.97468656501013506e-01,2.97468656546538757e-01,4.55252502362668565e-11
2168,6086,3.84473471789699650e-01,3.84473471779937681e-01,-9.76196901092407643e-12
2169,6087,1.75028987837358180e-01,1.75028987854881080e-01,1.75228997978393863e-11
2170,6088,1.71481862235609434e-01,1.71481862219117848e-01,-1.64915858746894628e-11
2171,6089,1.65200837689377933e-01,1.65200837674605194e-01,-1.47727385879647954e-11
2172,6090,1.80935176002984199e-01,1.80935176049445229e-01,4.64610294681477853e-11
2173,6091,1.82762947974745099e-01,1.82762948022828331e-01,4.80832318405788328e-11
2174,6092,1.62888834237290142e-01,1.62888834228840512e-01,-8.44962988466591014e-12
2175,6093,1.59584255541880993e-01,1.59584255521838247e-01,-2.00427452412554885e-11
2176,6094,1.56848943993413453e-01,1.56848943976216904e-01,-1.71965497397508216e-11
2177,6095,2.06940822091987331e-01,2.06940822105830202e-01,1.38428712936899956e-11
2178,6096,2.89648969081016894e-01,2.89648969132930312e-01,5.19134180088087760e-11
2179,6097,2.83591063201179050e-01,2.83591063250596909e-01,4.94178586940563491e-11
2180,6098,2.80441934069350751e-01,2.80441934127797610e-01,5.84468584641228972e-11
2181,6099,4.93057507251108307e-01,4.93057507255970362e-01,4.86205520289217930e-12
2182,6100,4.45031639720942285e-01,4.45031639720317007e-01,-6.25277607468888164e-13
2183,6101,4.02373213553817444e-01,4.02373213524226947e-01,-2.95904967195781410e-11
2184,6102,3.96444614678223950e-01,3.96444614649971550e-01,-2.82524004191486711e-11
2185,6103,3.93932829596654377e-01,3.93932829554926756e-01,-4.17276213582340461e-11
2186,6104,3.69121813556300971e-01,3.69121813575437163e-01,1.91361926304978169e-11
2187,6105,3.21515799650544887e-01,3.21515799663490809e-01,1.29459221120953316e-11
2188,6106,2.60015615630244890e-01,2.60015615692301527e-01,6.20566376063891312e-11
2189,6107,2.63669704515579029e-01,2.63669704605309252e-01,8.97302232516494769e-11
2190,6108,2.54536767405741771e-01,2.54536767465063485e-01,5.93217142075275206e-11
2191,6109,2.38448411544621458e-01,2.38448411604586241e-01,5.99647831389660269e-11
2192,6110,4.87146297019348584e-01,4.87146297034216413e-01,1.48678291900239401e-11
2193,6111,8.02204888582324915e-02,8.02204888578163383e-02,-4.16153222992932115e-13
2194,6112,8.57780505615229477e-02,8.57780505261508952e-02,-3.53720525092526827e-11
2195,6113,9.05290519428127716e-02,9.05290519091149076e-02,-3.36978639436935623e-11
2196,6114,9.10731651806756248e-02,9.10731650936034837e-02,-8.70721411638797349e-11
2197,6115,9.59475854741954626e-02,9.59475854003177947e-02,-7.38776678721464464e-11
2198,6116,1.01197876290428521e-01,1.01197876195273623e-01,-9.51548978500582621e-11
2199,6117,4.60662911558837207e-01,4.60662911559411525e-01,5.74318370638593478e-13
2200,6118,4.60850915496731905e-01,4.60850915492376778e-01,-4.35512736984833282e-12
2201,6119,4.55523236151180233e-01,4.55523236144531884e-01,-6.64834853836282491e-12
2202,6120,1.11167632460515226e-01,1.11167632424643989e-01,-3.58712365366997687e-11
2203,6121,1.27109451767132592e-01,1.27109451844876403e-01,7.77438113885864368e-11
2204,6122,6.45880987451893374e-02,6.45880987741781903e-02,2.89888529847459608e-11
2205,6123,6.04884419547203345e-02,6.04884419953909194e-02,4.06705849553823384e-11
2206,6124,5.41916808766364944e-01,5.41916808756905066e-01,-9.45987732592357133e-12
2207,6125,5.37941196124123611e-01,5.37941196109709252e-01,-1.44143585956157949e-11
2208,6126,1.94317201686582341e-01,1.94317201701624809e-01,1.50424672717974772e-11
2209,6127,3.08394526735238872e-01,3.08394526691531112e-01,-4.37077596338042440e-11
2210,6128,4.20373151061286532e-01,4.20373151106152088e-01,4.48655557150345885e-11
