node_id,y_um,z_um,jax_temperature_K,elmer_temperature_K,elmer_minus_jax_K
66,-4.00000000000000000e+00,2.21999999999999975e+00,3.08803394568345311e+02,3.08803394568526699e+02,1.81387349584838375e-10
67,0.00000000000000000e+00,2.21999999999999975e+00,3.32618129829696784e+02,3.32618129829835993e+02,1.39209532790118828e-10
68,4.00000000000000000e+00,2.21999999999999975e+00,4.55507036068456955e+02,4.55507036068795742e+02,3.38786776410415769e-10
69,4.74999999999999911e+00,2.21999999999999975e+00,4.63406917939567847e+02,4.63406917939917889e+02,3.50041773344855756e-10
70,5.25000000000000000e+00,2.21999999999999975e+00,4.63800984428026311e+02,4.63800984428375102e+02,3.48791218129917979e-10
71,5.34999999999999964e+00,2.21999999999999975e+00,4.63367463936209106e+02,4.63367463936555851e+02,3.46744855050928891e-10
72,5.84999999999999876e+00,2.21999999999999975e+00,4.58931553595248999e+02,4.58931553595586422e+02,3.37422534357756376e-10
73,6.00000000000000000e+00,2.21999999999999975e+00,4.56906594481038098e+02,4.56906594481372792e+02,3.34694050252437592e-10
74,1.00000000000000000e+01,2.21999999999999975e+00,3.62250148049231996e+02,3.62250148049393999e+02,1.62003743753302842e-10
75,-1.00000000000000000e+01,2.35999999999999988e+00,3.02495148979801343e+02,3.02495148979924238e+02,1.22895471577066928e-10
76,-6.00000000000000000e+00,2.35999999999999988e+00,3.04867712176800637e+02,3.04867712176988732e+02,1.88094873010413721e-10
77,-5.84999999999999876e+00,2.35999999999999988e+00,3.05075730780631773e+02,3.05075730780821857e+02,1.90084392670542002e-10
78,-5.34999999999999964e+00,2.35999999999999988e+00,3.05858010743342504e+02,3.05858010743536170e+02,1.93665528058772907e-10
79,-5.25000000000000000e+00,2.35999999999999988e+00,3.06034261437328269e+02,3.06034261437522105e+02,1.93836058315355331e-10
80,-4.74999999999999911e+00,2.35999999999999988e+00,3.07016570103095489e+02,3.07016570103287279e+02,1.91789695236366242e-10
81,-4.00000000000000000e+00,2.35999999999999988e+00,3.08874678220457554e+02,3.08874678220638373e+02,1.80818915396230295e-10
82,0.00000000000000000e+00,2.35999999999999988e+00,3.32900117325974122e+02,3.32900117326114241e+02,1.40119027491891757e-10
83,4.00000000000000000e+00,2.35999999999999988e+00,4.55887518596276834e+02,4.55887518596616303e+02,3.39468897436745465e-10
84,4.74999999999999911e+00,2.35999999999999988e+00,4.63609218168073596e+02,4.63609218168424150e+02,3.50553364114603028e-10
85,5.25000000000000000e+00,2.35999999999999988e+00,4.64004092730902073e+02,4.64004092731250978e+02,3.48904904967639595e-10
86,5.34999999999999964e+00,2.35999999999999988e+00,4.63568356590443443e+02,4.63568356590790813e+02,3.47370132658397779e-10
87,5.84999999999999876e+00,2.35999999999999988e+00,4.59130456758594903e+02,4.59130456758932269e+02,3.37365690938895568e-10
88,6.00000000000000000e+00,2.35999999999999988e+00,4.57311341451535100e+02,4.57311341451869907e+02,3.34807737090159208e-10
89,1.00000000000000000e+01,2.35999999999999988e+00,3.62792991791649115e+02,3.62792991791812312e+02,1.63197455549379811e-10
90,-1.00000000000000000e+01,2.79999999999999982e+00,3.02520842673288087e+02,3.02520842673412119e+02,1.24032339954283088e-10
91,-6.00000000000000000e+00,2.79999999999999982e+00,3.04919189295691808e+02,3.04919189295878141e+02,1.86332727025728673e-10
92,-5.84999999999999876e+00,2.79999999999999982e+00,3.05128657711606422e+02,3.05128657711794801e+02,1.88379090104717761e-10
93,-5.34999999999999964e+00,2.79999999999999982e+00,3.05922168664114395e+02,3.05922168664306241e+02,1.91846538655227050e-10
94,-5.25000000000000000e+00,2.79999999999999982e+00,3.06099467816871140e+02,3.06099467817063328e+02,1.92187599168391898e-10
95,-4.74999999999999911e+00,2.79999999999999982e+00,3.07094019965577104e+02,3.07094019965767245e+02,1.90141236089402810e-10
96,-4.00000000000000000e+00,2.79999999999999982e+00,3.08970444350519472e+02,3.08970444350699609e+02,1.80136794369900599e-10
97,0.00000000000000000e+00,2.79999999999999982e+00,3.33285680356028479e+02,3.33285680356169678e+02,1.41199052450247109e-10
98,4.00000000000000000e+00,2.79999999999999982e+00,4.45163071849868118e+02,4.45163071850191159e+02,3.23041149385971949e-10
99,4.74999999999999911e+00,2.79999999999999982e+00,4.61399045314176647e+02,4.61399045314524528e+02,3.47881723428145051e-10
100,5.25000000000000000e+00,2.79999999999999982e+00,4.61785081121983069e+02,4.61785081122329188e+02,3.46119577443460003e-10
101,5.34999999999999964e+00,2.79999999999999982e+00,4.61135957897117976e+02,4.61135957897462845e+02,3.44869022228522226e-10
102,5.84999999999999876e+00,2.79999999999999982e+00,4.52542104111614947e+02,4.52542104111944582e+02,3.29634985973825678e-10
103,6.00000000000000000e+00,2.79999999999999982e+00,4.47361898984576044e+02,4.47361898984897664e+02,3.21620063914451748e-10
104,1.00000000000000000e+01,2.79999999999999982e+00,3.63546251448764735e+02,3.63546251448929240e+02,1.64504854183178395e-10
105,-9.42857142857142705e+00,-2.50000000000000000e+00,3.00000000000000000e+02,3.00000000000000000e+02,0.00000000000000000e+00
106,-8.85714285714285587e+00,-2.50000000000000000e+00,3.00000000000000000e+02,2.99999999999999943e+02,-5.68434188608080149e-14
107,-8.28571428571428825e+00,-2.50000000000000000e+00,3.00000000000000000e+02,3.00000000000000000e+02,0.00000000000000000e+00
108,-7.71428571428571885e+00,-2.50000000000000000e+00,3.00000000000000000e+02,2.99999999999999943e+02,-5.68434188608080149e-14
109,-7.14285714285714679e+00,-2.50000000000000000e+00,3.00000000000000000e+02,2.99999999999999886e+02,-1.13686837721616030e-13
110,-6.57142857142857473e+00,-2.50000000000000000e+00,3.00000000000000000e+02,3.00000000000000000e+02,0.00000000000000000e+00
111,-4.37499999999999911e+00,-2.50000000000000000e+00,3.00000000000000000e+02,3.00000000000000000e+02,0.00000000000000000e+00
112,-3.42857142856984298e+00,-2.50000000000000000e+00,3.00000000000000000e+02,3.00000000000000000e+02,0.00000000000000000e+00
113,-2.85714285714523708e+00,-2.50000000000000000e+00,3.00000000000000000e+02,2.99999999999999943e+02,-5.68434188608080149e-14
114,-2.28571428572063295e+00,-2.50000000000000000e+00,3.00000000000000000e+02,3.00000000000000000e+02,0.00000000000000000e+00
115,-1.71428571429285692e+00,-2.50000000000000000e+00,3.00000000000000000e+02,2.99999999999999943e+02,-5.68434188608080149e-14
116,-1.14285714286190698e+00,-2.50000000000000000e+00,3.00000000000000000e+02,3.00000000000000000e+02,0.00000000000000000e+00
117,-5.71428571430953269e-01,-2.50000000000000000e+00,3.00000000000000000e+02,3.00000000000000171e+02,1.70530256582424045e-13
118,5.71428571427467169e-01,-2.50000000000000000e+00,3.00000000000000000e+02,3.00000000000000000e+02,0.00000000000000000e+00
119,1.14285714285437190e+00,-2.50000000000000000e+00,3.00000000000000000e+02,3.00000000000000000e+02,0.00000000000000000e+00
120,1.71428571428127507e+00,-2.50000000000000000e+00,3.00000000000000000e+02,2.99999999999999943e+02,-5.68434188608080149e-14
121,2.28571428570976298e+00,-2.50000000000000000e+00,3.00000000000000000e+02,3.00000000000000000e+02,0.00000000000000000e+00
122,2.85714285713984006e+00,-2.50000000000000000e+00,3.00000000000000000e+02,2.99999999999999943e+02,-5.68434188608080149e-14
123,3.42857142856991937e+00,-2.50000000000000000e+00,3.00000000000000000e+02,2.99999999999999943e+02,-5.68434188608080149e-14
124,4.37500000000000089e+00,-2.50000000000000000e+00,3.00000000000000000e+02,2.99999999999999943e+02,-5.68434188608080149e-14
125,6.57142857142857029e+00,-2.50000000000000000e+00,3.00000000000000000e+02,3.00000000000000000e+02,0.00000000000000000e+00
126,7.14285714285714146e+00,-2.50000000000000000e+00,3.00000000000000000e+02,3.00000000000000000e+02,0.00000000000000000e+00
127,7.71428571428571086e+00,-2.50000000000000000e+00,3.00000000000000000e+02,3.00000000000000000e+02,0.00000000000000000e+00
128,8.28571428571427937e+00,-2.50000000000000000e+00,3.00000000000000000e+02,3.00000000000000000e+02,0.00000000000000000e+00
129,8.85714285714285232e+00,-2.50000000000000000e+00,3.00000000000000000e+02,3.00000000000000000e+02,0.00000000000000000e+00
130,9.42857142857142527e+00,-2.50000000000000000e+00,3.00000000000000000e+02,3.00000000000000000e+02,0.00000000000000000e+00
131,-9.42857142857142705e+00,-2.00000000000000000e+00,3.00003969418171266e+02,3.00003969418171323e+02,5.68434188608080149e-14
132,-8.85714285714285587e+00,-2.00000000000000000e+00,3.00004192138064298e+02,3.00004192138064525e+02,2.27373675443232059e-13
133,-8.28571428571428825e+00,-2.00000000000000000e+00,3.00004568815338587e+02,3.00004568815338644e+02,5.68434188608080149e-14
134,-7.71428571428571885e+00,-2.00000000000000000e+00,3.00005121762455360e+02,3.00005121762455303e+02,-5.68434188608080149e-14
135,-7.14285714285714679e+00,-2.00000000000000000e+00,3.00005863350241725e+02,3.00005863350241839e+02,1.13686837721616030e-13
136,-6.57142857142857473e+00,-2.00000000000000000e+00,3.00006833388621772e+02,3.00006833388622113e+02,3.41060513164848089e-13
137,-4.37499999999999911e+00,-2.00000000000000000e+00,3.00012236913115544e+02,3.00012236913116055e+02,5.11590769747272134e-13
138,-3.42857142856984298e+00,-2.00000000000000000e+00,3.00016376902370610e+02,3.00016376902371007e+02,3.97903932025656104e-13
139,-2.85714285714523708e+00,-2.00000000000000000e+00,3.00019422072363056e+02,3.00019422072363398e+02,3.41060513164848089e-13
140,-2.28571428572063295e+00,-2.00000000000000000e+00,3.00023768912750597e+02,3.00023768912750995e+02,3.97903932025656104e-13
141,-1.71428571429285692e+00,-2.00000000000000000e+00,3.00028162011980328e+02,3.00028162011980839e+02,5.11590769747272134e-13
142,-1.14285714286190698e+00,-2.00000000000000000e+00,3.00034594135811460e+02,3.00034594135811687e+02,2.27373675443232059e-13
143,-5.71428571430953269e-01,-2.00000000000000000e+00,3.00040464406526269e+02,3.00040464406526496e+02,2.27373675443232059e-13
144,5.71428571427467169e-01,-2.00000000000000000e+00,3.00057248557196601e+02,3.00057248557196601e+02,0.00000000000000000e+00
145,1.14285714285437190e+00,-2.00000000000000000e+00,3.00066515512479782e+02,3.00066515512480066e+02,2.84217094304040074e-13
146,1.71428571428127507e+00,-2.00000000000000000e+00,3.00078560229065147e+02,3.00078560229065545e+02,3.97903932025656104e-13
147,2.28571428570976298e+00,-2.00000000000000000e+00,3.00089557211470492e+02,3.00089557211470890e+02,3.97903932025656104e-13
148,2.85714285713984006e+00,-2.00000000000000000e+00,3.00102612398190104e+02,3.00102612398190388e+02,2.84217094304040074e-13
149,3.42857142856991937e+00,-2.00000000000000000e+00,3.00112551444837095e+02,3.00112551444837436e+02,3.41060513164848089e-13
150,4.37500000000000089e+00,-2.00000000000000000e+00,3.00127378767152550e+02,3.00127378767152891e+02,3.41060513164848089e-13
151,6.57142857142857029e+00,-2.00000000000000000e+00,3.00124066262338545e+02,3.00124066262338999e+02,4.54747350886464119e-13
152,7.14285714285714146e+00,-2.00000000000000000e+00,3.00116216618150133e+02,3.00116216618150418e+02,2.84217094304040074e-13
153,7.71428571428571086e+00,-2.00000000000000000e+00,3.00108583076157743e+02,3.00108583076158084e+02,3.41060513164848089e-13
154,8.28571428571427937e+00,-2.00000000000000000e+00,3.00101846724896347e+02,3.00101846724896745e+02,3.97903932025656104e-13
155,8.85714285714285232e+00,-2.00000000000000000e+00,3.00096620714445010e+02,3.00096620714445180e+02,1.70530256582424045e-13
156,9.42857142857142527e+00,-2.00000000000000000e+00,3.00093277550175003e+02,3.00093277550175060e+02,5.68434188608080149e-14
157,-9.40063226942306862e+00,0.00000000000000000e+00,3.01575098638664599e+02,3.01575098638746397e+02,8.17976797407027334e-11
158,-8.80126453884613724e+00,0.00000000000000000e+00,3.01668852085696926e+02,3.01668852085785261e+02,8.83346729096956551e-11
159,-8.20189680826920764e+00,0.00000000000000000e+00,3.01829795440560417e+02,3.01829795440660121e+02,9.97033566818572581e-11
160,-7.61091957009858966e+00,0.00000000000000000e+00,3.02065466138301815e+02,3.02065466138419254e+02,1.17438503366429359e-10
161,-7.14336992442261653e+00,0.00000000000000000e+00,3.02309717358214016e+02,3.02309717358352373e+02,1.38356881507206708e-10
162,-6.80218483297572263e+00,0.00000000000000000e+00,3.02531926747457248e+02,3.02531926747616069e+02,1.58820512297097594e-10
163,-6.55304320942099761e+00,0.00000000000000000e+00,3.02720937536994199e+02,3.02720937537172631e+02,1.78431491804076359e-10
164,-6.37129239532919822e+00,0.00000000000000000e+00,3.02879253105409873e+02,3.02879253105606210e+02,1.96337168745230883e-10
165,-6.23865645426688875e+00,0.00000000000000000e+00,3.03011222569759468e+02,3.03011222569972006e+02,2.12537543120561168e-10
166,-6.14186297239342682e+00,0.00000000000000000e+00,3.03120524532868330e+02,3.03120524533095136e+02,2.26805241254623979e-10
167,-6.06915781506656860e+00,0.00000000000000000e+00,3.03213306585514601e+02,3.03213306585754140e+02,2.39538167079444975e-10
168,-5.92499999999999893e+00,0.00000000000000000e+00,3.03456123307764187e+02,3.03456123308037547e+02,2.73360001301625744e-10
169,-5.77857142857142758e+00,0.00000000000000000e+00,3.03694341363477292e+02,3.03694341363782314e+02,3.05021785607095808e-10
170,-5.70714285714285730e+00,0.00000000000000000e+00,3.03697786746284407e+02,3.03697786746590168e+02,3.05760750052286312e-10
171,-5.63571428571428612e+00,0.00000000000000000e+00,3.03701188854488009e+02,3.03701188854794509e+02,3.06499714497476816e-10
172,-5.56428571428571495e+00,0.00000000000000000e+00,3.03704664986221928e+02,3.03704664986528712e+02,3.06783931591780856e-10
173,-5.49285714285714199e+00,0.00000000000000000e+00,3.03708168226857651e+02,3.03708168227164720e+02,3.07068148686084896e-10
174,-5.42142857142857171e+00,0.00000000000000000e+00,3.03711604205861306e+02,3.03711604206168545e+02,3.07238678942667320e-10
175,-5.29999999999999893e+00,0.00000000000000000e+00,3.03854161725609913e+02,3.03854161725909705e+02,2.99792191071901470e-10
176,-5.17857142857142883e+00,0.00000000000000000e+00,3.04056438487501794e+02,3.04056438487800904e+02,2.99110070045571774e-10
177,-5.10714285714285765e+00,0.00000000000000000e+00,3.04060584390885253e+02,3.04060584391184534e+02,2.99280600302154198e-10
178,-5.03571428571428470e+00,0.00000000000000000e+00,3.04064605183727508e+02,3.04064605184026107e+02,2.98598479275824502e-10
179,-4.96428571428571530e+00,0.00000000000000000e+00,3.04068524250472137e+02,3.04068524250770224e+02,2.98086888506077230e-10
180,-4.89285714285714324e+00,0.00000000000000000e+00,3.04072197529383971e+02,3.04072197529681773e+02,2.97802671411773190e-10
181,-4.82142857142857206e+00,0.00000000000000000e+00,3.04075379098573194e+02,3.04075379098870656e+02,2.97461610898608342e-10
182,-4.67499999999999893e+00,0.00000000000000000e+00,3.04184572596633700e+02,3.04184572596901660e+02,2.67959876509848982e-10
183,-4.59999999999999876e+00,0.00000000000000000e+00,3.04309024633508784e+02,3.04309024633758952e+02,2.50167886406416073e-10
184,-4.52499999999999947e+00,0.00000000000000000e+00,3.04438640705724652e+02,3.04438640705960665e+02,2.36013875110074878e-10
185,-4.45000000000000018e+00,0.00000000000000000e+00,3.04569584568108098e+02,3.04569584568331948e+02,2.23849383473861963e-10
186,-4.37500000000000000e+00,0.00000000000000000e+00,3.04700987721785793e+02,3.04700987721999184e+02,2.13390194403473288e-10
187,-4.29999999999999982e+00,0.00000000000000000e+00,3.04832859012325684e+02,3.04832859012530037e+02,2.04352090804604813e-10
188,-4.22499999999999964e+00,0.00000000000000000e+00,3.04965620921845471e+02,3.04965620922041637e+02,1.96166638488648459e-10
189,-4.15000000000000036e+00,0.00000000000000000e+00,3.05099897669347570e+02,3.05099897669536347e+02,1.88776994036743417e-10
190,-4.07500000000000018e+00,0.00000000000000000e+00,3.05235868399386788e+02,3.05235868399568744e+02,1.81955783773446456e-10
191,-3.92592592592561784e+00,0.00000000000000000e+00,3.05513240696240530e+02,3.05513240696410435e+02,1.69904978974955156e-10
192,-3.85185185185123613e+00,0.00000000000000000e+00,3.05654833918129043e+02,3.05654833918293889e+02,1.64845914696343243e-10
193,-3.77777777777685309e+00,0.00000000000000000e+00,3.05799062770213766e+02,3.05799062770373553e+02,1.59786850417731330e-10
194,-3.70370370370247093e+00,0.00000000000000000e+00,3.05946129062261207e+02,3.05946129062416276e+02,1.55068846652284265e-10
195,-3.62962962962808922e+00,0.00000000000000000e+00,3.06096110134137405e+02,3.06096110134288267e+02,1.50862433656584471e-10
196,-3.55555555555370706e+00,0.00000000000000000e+00,3.06249323092576162e+02,3.06249323092723046e+02,1.46883394336327910e-10
197,-3.48148148147956515e+00,0.00000000000000000e+00,3.06405559626405477e+02,3.06405559626548609e+02,1.43131728691514581e-10
198,-3.40740740740596992e+00,0.00000000000000000e+00,3.06565274181543543e+02,3.06565274181683606e+02,1.40062184073030949e-10
199,-3.33333333333241022e+00,0.00000000000000000e+00,3.06728346256895577e+02,3.06728346257032172e+02,1.36594735522521660e-10
200,-3.25925925925885052e+00,0.00000000000000000e+00,3.06895018157688185e+02,3.06895018157821823e+02,1.33638877741759643e-10
201,-3.18518518518529037e+00,0.00000000000000000e+00,3.07065340369861644e+02,3.07065340369992441e+02,1.30796706798719242e-10
202,-3.11111111111173066e+00,0.00000000000000000e+00,3.07239470133956729e+02,3.07239470134084968e+02,1.28238752949982882e-10
203,-3.03703703703817096e+00,0.00000000000000000e+00,3.07417488823933581e+02,3.07417488824059262e+02,1.25680799101246521e-10
204,-2.96296296296461081e+00,0.00000000000000000e+00,3.07599563781934989e+02,3.07599563782058226e+02,1.23236532090231776e-10
205,-2.88888888889105111e+00,0.00000000000000000e+00,3.07785814065006036e+02,3.07785814065127056e+02,1.21019638754660264e-10
206,-2.81481481481749096e+00,0.00000000000000000e+00,3.07976295329612753e+02,3.07976295329731613e+02,1.18859588837949559e-10
207,-2.74074074074393215e+00,0.00000000000000000e+00,3.08171128372215662e+02,3.08171128372332419e+02,1.16756382340099663e-10
208,-2.66666666667037155e+00,0.00000000000000000e+00,3.08370412571820680e+02,3.08370412571935162e+02,1.14482645585667342e-10
209,-2.59259259259681141e+00,0.00000000000000000e+00,3.08574269902867229e+02,3.08574269902979893e+02,1.12663656182121485e-10
210,-2.51851851852325215e+00,0.00000000000000000e+00,3.08782889565352889e+02,3.08782889565463904e+02,1.11015197035158053e-10
211,-2.44444444444969200e+00,0.00000000000000000e+00,3.08996504440771787e+02,3.08996504440881267e+02,1.09480424725916237e-10
212,-2.37037037037613185e+00,0.00000000000000000e+00,3.09215250098744605e+02,3.09215250098852664e+02,1.08059339254396036e-10
213,-2.29629629630257304e+00,0.00000000000000000e+00,3.09439204557265896e+02,3.09439204557372534e+02,1.06638253782875836e-10
214,-2.22222222222901200e+00,0.00000000000000000e+00,3.09668456420755547e+02,3.09668456420861048e+02,1.05501385405659676e-10
215,-2.14814814815545319e+00,0.00000000000000000e+00,3.09903187003421067e+02,3.09903187003525204e+02,1.04137143353000283e-10
216,-2.07407407408189259e+00,0.00000000000000000e+00,3.10143423499625214e+02,3.10143423499728272e+02,1.03057118394644931e-10
217,-2.00000000000824585e+00,0.00000000000000000e+00,3.10389144947043633e+02,3.10389144947145667e+02,1.02033936855150387e-10
218,-1.92592592593394984e+00,0.00000000000000000e+00,3.10640339195585454e+02,3.10640339195686295e+02,1.00840225059073418e-10
219,-1.85185185185956791e+00,0.00000000000000000e+00,3.10897199711313419e+02,3.10897199711412838e+02,9.94191395875532180e-11
220,-1.77777777778518598e+00,0.00000000000000000e+00,3.11160007752060210e+02,3.11160007752158208e+02,9.79980541160330176e-11
221,-1.70370370371080382e+00,0.00000000000000000e+00,3.11429041872900029e+02,3.11429041872996947e+02,9.69180291576776654e-11
222,-1.62962962963642211e+00,0.00000000000000000e+00,3.11704683494978667e+02,3.11704683495074676e+02,9.60085344559047371e-11
223,-1.55555555556203906e+00,0.00000000000000000e+00,3.11986122487361115e+02,3.11986122487456328e+02,9.52127265918534249e-11
224,-1.48148148148765579e+00,0.00000000000000000e+00,3.12274273723591648e+02,3.12274273723686179e+02,9.45306055655237287e-11
225,-1.40740740741327275e+00,0.00000000000000000e+00,3.12569266676195582e+02,3.12569266676289487e+02,9.39053279580548406e-11
226,-1.33333333333889104e+00,0.00000000000000000e+00,3.12871427856732453e+02,3.12871427856825960e+02,9.35074240260291845e-11
227,-1.25925925926450799e+00,0.00000000000000000e+00,3.13180790390926916e+02,3.13180790391019798e+02,9.28821464185602963e-11
228,-1.18518518519012495e+00,0.00000000000000000e+00,3.13497273959922211e+02,3.13497273960014240e+02,9.20294951356481761e-11
229,-1.11111111111574168e+00,0.00000000000000000e+00,3.13820956792903928e+02,3.13820956792995275e+02,9.13473741093184799e-11
230,-1.03703703704135997e+00,0.00000000000000000e+00,3.14152043331494383e+02,3.14152043331585389e+02,9.10063135961536318e-11
231,-9.62962962966976033e-01,0.00000000000000000e+00,3.14490528741805008e+02,3.14490528741895218e+02,9.02105057321023196e-11
232,-8.88888888892593321e-01,0.00000000000000000e+00,3.14836794987848123e+02,3.14836794987937765e+02,8.96420715434942394e-11
233,-8.14814814818210831e-01,0.00000000000000000e+00,3.15189943659110213e+02,3.15189943659200026e+02,8.98126018000766635e-11
234,-7.40740740743827786e-01,0.00000000000000000e+00,3.15550895688763887e+02,3.15550895688853529e+02,8.96420715434942394e-11
235,-6.66666666669445185e-01,0.00000000000000000e+00,3.15919711510837260e+02,3.15919711510926788e+02,8.95283847057726234e-11
236,-5.92592592595062140e-01,0.00000000000000000e+00,3.16296728384681671e+02,3.16296728384771086e+02,8.94146978680510074e-11
237,-5.18518518520679539e-01,0.00000000000000000e+00,3.16682360811814135e+02,3.16682360811903550e+02,8.94146978680510074e-11
238,-4.44444444446296494e-01,0.00000000000000000e+00,3.17076951814409654e+02,3.17076951814499012e+02,8.93578544491901994e-11
239,-3.70370370371913893e-01,0.00000000000000000e+00,3.17480635320189435e+02,3.17480635320279077e+02,8.96420715434942394e-11
240,-2.96296296297531292e-01,0.00000000000000000e+00,3.17893428895622492e+02,3.17893428895712304e+02,8.98126018000766635e-11
241,-2.22222222223148191e-01,0.00000000000000000e+00,3.18315389933107497e+02,3.18315389933197650e+02,9.01536623132415116e-11
242,-1.48148148148765590e-01,0.00000000000000000e+00,3.18746766464243024e+02,3.18746766464333461e+02,9.04378794075455517e-11
243,-7.40740740743825871e-02,0.00000000000000000e+00,3.19187757865059098e+02,3.19187757865150161e+02,9.10631570150144398e-11
244,7.40740740739342790e-02,0.00000000000000000e+00,3.20101998625591250e+02,3.20101998625683450e+02,9.22000253922306001e-11
245,1.48148148147860509e-01,0.00000000000000000e+00,3.20574440158618870e+02,3.20574440158711866e+02,9.29958332562819123e-11
246,2.22222222221770987e-01,0.00000000000000000e+00,3.21056612502867438e+02,3.21056612502960832e+02,9.33937371883075684e-11
247,2.96296296295711692e-01,0.00000000000000000e+00,3.21548699605757861e+02,3.21548699605852050e+02,9.41895450523588806e-11
248,3.70370370369672297e-01,0.00000000000000000e+00,3.22050521512939099e+02,3.22050521513034141e+02,9.50421963352710009e-11
249,4.44444444443632847e-01,0.00000000000000000e+00,3.22562734669023541e+02,3.22562734669119322e+02,9.57811607804615051e-11
250,5.18518518517563365e-01,0.00000000000000000e+00,3.23084344886249255e+02,3.23084344886345889e+02,9.66338120633736253e-11
251,5.92592592591425604e-01,0.00000000000000000e+00,3.23616398586008131e+02,3.23616398586105504e+02,9.73727765085641295e-11
252,6.66666666665283514e-01,0.00000000000000000e+00,3.24158161631723146e+02,3.24158161631821088e+02,9.79412106971722096e-11
253,7.40740740739141201e-01,0.00000000000000000e+00,3.24709952010837583e+02,3.24709952010936377e+02,9.87938619800843298e-11
254,8.14814814812999000e-01,0.00000000000000000e+00,3.25271690315020408e+02,3.25271690315120111e+02,9.97033566818572581e-11
255,8.88888888886856798e-01,0.00000000000000000e+00,3.25843501374894117e+02,3.25843501374994503e+02,1.00385477708186954e-10
256,9.62962962960714708e-01,0.00000000000000000e+00,3.26425587544573261e+02,3.26425587544674443e+02,1.01181285572238266e-10
257,1.03703703703457295e+00,0.00000000000000000e+00,3.27018036831212100e+02,3.27018036831314475e+02,1.02374997368315235e-10
258,1.11111111110842997e+00,0.00000000000000000e+00,3.27620948697029633e+02,3.27620948697132917e+02,1.03284492070088163e-10
259,1.18518518518228810e+00,0.00000000000000000e+00,3.28234197086934103e+02,3.28234197087038694e+02,1.04591890703886747e-10
260,1.25925925925614601e+00,0.00000000000000000e+00,3.28857692293659682e+02,3.28857692293765353e+02,1.05671915662242100e-10
261,1.33333333333000392e+00,0.00000000000000000e+00,3.29491253630513768e+02,3.29491253630620690e+02,1.06922470877179876e-10
262,1.40740740740386072e+00,0.00000000000000000e+00,3.30134681654325050e+02,3.30134681654432939e+02,1.07888808997813612e-10
263,1.48148148147771885e+00,0.00000000000000000e+00,3.30788017798890337e+02,3.30788017798999476e+02,1.09139364212751389e-10
264,1.55555555555157676e+00,0.00000000000000000e+00,3.31450858138335718e+02,3.31450858138445938e+02,1.10219389171106741e-10
265,1.62962962962543467e+00,0.00000000000000000e+00,3.32122937152715167e+02,3.32122937152826410e+02,1.11242570710601285e-10
266,1.70370370369929280e+00,0.00000000000000000e+00,3.32804740569553928e+02,3.32804740569666137e+02,1.12208908831235021e-10
267,1.77777777777315005e+00,0.00000000000000000e+00,3.33495939935571698e+02,3.33495939935685101e+02,1.13402620627311990e-10
268,1.85185185184700796e+00,0.00000000000000000e+00,3.34196116821293288e+02,3.34196116821408111e+02,1.14823706098832190e-10
269,1.92592592592086587e+00,0.00000000000000000e+00,3.34904333034112994e+02,3.34904333034229182e+02,1.16187948151491582e-10
270,1.99999999999476685e+00,0.00000000000000000e+00,3.35619989209478035e+02,3.35619989209595758e+02,1.17722720460733399e-10
271,2.07407407406899269e+00,0.00000000000000000e+00,3.36343091134801739e+02,3.36343091134921337e+02,1.19598553283140063e-10
272,2.14814814814326205e+00,0.00000000000000000e+00,3.37073494257845084e+02,3.37073494257966502e+02,1.21417542686685920e-10
273,2.22222222221753096e+00,0.00000000000000000e+00,3.37810251822113059e+02,3.37810251822236239e+02,1.23179688671370968e-10
274,2.29629629629179988e+00,0.00000000000000000e+00,3.38551999749673087e+02,3.38551999749797915e+02,1.24828147818334401e-10
275,2.37037037036606879e+00,0.00000000000000000e+00,3.39298214829899734e+02,3.39298214830026552e+02,1.26817667478462681e-10
276,2.44444444444033815e+00,0.00000000000000000e+00,3.40048430397356071e+02,3.40048430397484822e+02,1.28750343719730154e-10
277,2.51851851851460795e+00,0.00000000000000000e+00,3.40801618620116699e+02,3.40801618620247666e+02,1.30967237055301666e-10
278,2.59259259258887642e+00,0.00000000000000000e+00,3.41557258546986532e+02,3.41557258547119659e+02,1.33127286972012371e-10
279,2.66666666666314711e+00,0.00000000000000000e+00,3.42314441214416661e+02,3.42314441214551778e+02,1.35116806632140651e-10
280,2.74074074073741691e+00,0.00000000000000000e+00,3.43072503950489306e+02,3.43072503950626754e+02,1.37447386805433780e-10
281,2.81481481481168583e+00,0.00000000000000000e+00,3.43830528002883170e+02,3.43830528003022948e+02,1.39777966978726909e-10
282,2.88888888888595607e+00,0.00000000000000000e+00,3.44586925703314478e+02,3.44586925703456359e+02,1.41881173476576805e-10
283,2.96296296296022499e+00,0.00000000000000000e+00,3.45340230895501122e+02,3.45340230895645107e+02,1.43984379974426702e-10
284,3.03703703703449435e+00,0.00000000000000000e+00,3.46089414157676458e+02,3.46089414157822375e+02,1.45917056215694174e-10
285,3.11111111110876504e+00,0.00000000000000000e+00,3.46832907453417704e+02,3.46832907453565952e+02,1.48247636388987303e-10
286,3.18518518518303351e+00,0.00000000000000000e+00,3.47568844614422346e+02,3.47568844614573038e+02,1.50691903400002047e-10
287,3.25925925925730420e+00,0.00000000000000000e+00,3.48295629878399495e+02,3.48295629878552688e+02,1.53193013829877600e-10
